stationID,stationName,Latitude,Longitude,01_MINT,C01_MINT,01_MAXT,C01_MAXT,01_PREC,C01_PREC,02_MINT,C02_MINT,02_MAXT,C02_MAXT,02_PREC,C02_PREC,03_MINT,C03_MINT,03_MAXT,C03_MAXT,03_PREC,C03_PREC,04_MINT,C04_MINT,04_MAXT,C04_MAXT,04_PREC,C04_PREC,05_MINT,C05_MINT,05_MAXT,C05_MAXT,05_PREC,C05_PREC,06_MINT,C06_MINT,06_MAXT,C06_MAXT,06_PREC,C06_PREC,07_MINT,C07_MINT,07_MAXT,C07_MAXT,07_PREC,C07_PREC,08_MINT,C08_MINT,08_MAXT,C08_MAXT,08_PREC,C08_PREC,09_MINT,C09_MINT,09_MAXT,C09_MAXT,09_PREC,C09_PREC,10_MINT,C10_MINT,10_MAXT,C10_MAXT,10_PREC,C10_PREC,11_MINT,C11_MINT,11_MAXT,C11_MAXT,11_PREC,C11_PREC,12_MINT,C12_MINT,12_MAXT,C12_MAXT,12_PREC,C12_PREC,1972_MINT,CYR_MINT,1972_MAXT,CYR_MAXT,1972_PREC,CYR_PREC,
IA7161,ROCKWELL-CITY,42.4,-94.62,4.0,7.9,25.0,26.7,0.48,0.75,5.0,14.1,26.0,33.2,0.78,0.82,25.0,24.3,45.0,44.1,0.89,1.99,35.0,37.1,58.0,60.6,2.95,3.0,50.0,49.0,73.0,72.7,3.94,4.21,58.0,58.7,82.0,81.9,3.61,4.73,61.0,62.8,83.0,85.3,7.48,3.96,61.0,60.4,82.0,83.0,4.46,3.87,52.0,51.1,75.0,75.5,6.19,3.19,38.0,39.9,58.0,63.9,3.29,2.17,28.0,26.3,40.0,45.5,2.14,1.42,8.0,14.1,25.0,31.6,0.9,0.93,35.5,37.2,56.2,58.7,37.11,31.04,
IA7312,SAC-CITY,42.43,-95.0,6.0,7.5,24.0,26.2,0.58,0.73,6.0,13.5,26.0,33.0,0.83,0.9,25.0,23.8,46.0,43.7,0.51,2.12,36.0,36.5,60.0,60.3,0.0,3.0,51.0,48.1,73.0,72.4,4.45,4.16,57.0,57.9,83.0,81.5,5.92,4.71,61.0,62.6,84.0,85.4,7.35,3.64,61.0,60.3,83.0,83.2,3.98,3.87,52.0,50.7,75.0,75.0,4.27,3.16,37.0,39.4,61.0,63.6,3.27,2.18,29.0,25.9,41.0,45.1,2.69,1.45,9.0,13.7,26.0,31.1,1.52,1.02,36.0,36.7,56.8,58.4,35.37,30.94,
IA7613,SHENANDOAH-1-NE,40.78,-95.35,13.0,13.1,32.0,32.8,0.18,0.75,17.0,18.9,41.0,39.7,0.14,1.0,31.0,28.4,56.0,50.4,0.54,2.06,41.0,40.3,65.0,65.0,3.17,2.96,53.0,51.7,73.0,75.4,4.05,4.32,61.0,61.1,85.0,84.2,2.1,4.85,66.0,65.7,84.0,88.4,5.36,4.34,64.0,63.3,85.0,86.4,2.15,3.81,58.0,54.0,79.0,78.9,2.72,3.39,41.0,42.5,63.0,67.8,4.02,2.4,32.0,29.7,43.0,50.5,3.36,1.71,15.0,18.7,30.0,37.2,1.94,0.99,41.0,40.7,61.4,63.1,29.73,32.59,
IA7664,SIBLEY-5-NNE,43.45,-95.72,0.0,3.4,20.0,23.2,0.17,0.61,3.0,9.8,24.0,29.8,0.64,0.8,23.0,20.7,43.0,40.5,0.91,1.8,34.0,33.6,58.0,57.8,2.65,2.8,50.0,45.7,72.0,70.9,6.3,3.56,56.0,55.7,82.0,79.7,3.44,4.51,60.0,60.1,82.0,83.4,0.0,3.18,59.0,57.7,81.0,81.2,0.0,3.95,49.0,48.0,73.0,73.3,1.42,2.91,36.0,36.6,58.0,61.9,1.79,1.83,28.0,22.7,39.0,42.7,1.41,1.32,7.0,10.0,24.0,28.4,1.62,0.77,33.7,33.7,54.7,56.1,20.35,28.04,
IA7669,SIDNEY,40.75,-95.65,13.0,13.5,33.0,33.1,0.35,0.72,17.0,19.4,43.0,40.0,0.26,0.96,30.0,28.6,58.0,50.6,1.03,2.09,41.0,40.9,66.0,65.0,3.89,3.05,53.0,52.3,75.0,75.1,2.99,4.36,61.0,61.4,87.0,84.0,4.06,4.48,65.0,66.0,86.0,88.1,6.87,4.86,63.0,63.7,87.0,86.2,2.14,4.04,56.0,54.7,81.0,78.8,3.14,3.44,41.0,43.5,64.0,68.0,5.2,2.57,31.0,30.3,44.0,50.5,2.91,1.69,15.0,19.2,31.0,37.5,1.95,0.95,40.5,41.2,62.8,63.1,34.79,33.22,
IA7678,SIGOURNEY,41.33,-92.2,12.0,11.8,31.0,29.9,1.0,0.99,13.0,17.4,33.0,36.3,0.39,0.97,28.0,27.0,48.0,47.0,0.8,2.17,37.0,39.5,61.0,61.9,6.99,3.45,53.0,51.0,74.0,72.8,4.34,4.24,59.0,60.6,83.0,81.9,2.72,4.23,64.0,64.9,86.0,86.3,5.63,4.17,65.0,62.5,85.0,84.3,4.26,4.09,57.0,53.7,79.0,76.4,3.59,3.69,41.0,42.5,60.0,65.2,2.11,2.71,30.0,29.8,43.0,48.7,2.4,2.26,13.0,17.9,30.0,35.1,0.96,1.13,39.4,39.9,59.5,60.5,35.19,34.09,
IA7708,SIOUX-CITY-WSO-AP,42.4,-96.38,5.0,8.2,26.0,27.8,0.37,0.58,8.0,14.9,29.0,34.2,0.89,0.76,28.0,24.9,47.0,45.0,1.31,1.71,39.0,37.6,60.0,61.4,3.44,2.41,52.0,49.9,73.0,72.9,4.29,3.63,61.0,59.5,84.0,82.0,3.79,3.64,64.0,64.3,84.0,86.1,10.33,3.31,63.0,62.0,83.0,83.8,2.09,2.95,53.0,51.5,75.0,75.6,2.62,2.49,38.0,39.5,60.0,64.3,1.71,1.74,30.0,25.8,43.0,46.1,0.96,1.13,10.0,13.8,26.0,32.3,1.92,0.7,37.6,37.7,57.5,59.4,33.72,25.05,
IA7726,SIOUX-RAPIDS,42.88,-95.15,2.0,5.5,21.0,25.2,0.53,0.58,4.0,11.8,26.0,31.7,0.57,0.73,24.0,22.4,43.0,42.0,0.67,1.71,34.0,35.5,57.0,59.3,3.81,2.83,49.0,47.5,72.0,72.0,4.45,3.69,56.0,57.3,82.0,81.1,2.04,4.45,60.0,61.5,81.0,84.5,5.18,3.63,60.0,59.2,81.0,82.5,6.61,4.07,50.0,49.4,73.0,74.3,3.02,3.01,36.0,37.9,58.0,62.6,2.2,1.91,28.0,24.3,39.0,44.0,1.62,1.38,6.0,11.7,23.0,29.8,2.15,0.81,33.9,35.4,54.8,57.5,32.85,28.81,
IA7979,STORM-LAKE-2-E,42.63,-95.18,0.0,5.2,22.0,24.6,0.21,0.62,1.0,11.2,24.0,30.8,0.46,0.75,22.0,21.3,42.0,41.3,0.54,1.86,33.0,34.5,55.0,58.0,3.15,3.1,49.0,46.7,70.0,70.3,5.44,4.04,55.0,56.7,78.0,79.4,4.15,4.82,59.0,61.1,80.0,83.4,5.71,4.1,60.0,58.9,80.0,81.2,4.7,4.31,49.0,49.2,71.0,73.5,4.89,3.26,35.0,37.8,57.0,62.0,2.5,2.06,27.0,24.3,39.0,44.0,1.23,1.34,5.0,11.6,23.0,29.8,1.15,0.77,32.9,34.9,53.6,56.6,34.13,31.02,
IA8266,TIPTON,41.78,-91.12,7.0,9.3,28.0,27.8,2.1,1.11,7.0,15.1,28.0,33.9,4.29,1.26,24.0,25.5,46.0,45.4,2.55,2.31,35.0,37.5,57.0,60.8,6.65,3.62,50.0,49.1,74.0,72.8,5.6,4.6,55.0,58.6,80.0,81.5,3.84,4.39,61.0,62.4,82.0,84.9,7.09,4.14,61.0,59.9,81.0,82.9,6.43,4.25,53.0,51.0,76.0,75.6,2.57,3.66,38.0,39.9,58.0,64.4,4.39,2.82,28.0,28.1,42.0,47.4,3.78,2.41,10.0,15.9,29.0,33.1,2.41,1.74,35.9,37.7,56.8,59.3,51.7,36.32,
IA8296,TOLEDO,41.98,-92.58,3.0,8.0,25.0,26.9,0.35,1.01,5.0,13.8,28.0,33.1,0.84,1.04,24.0,24.2,45.0,44.1,1.06,2.3,36.0,36.7,56.0,59.6,3.95,3.45,49.0,48.2,72.0,71.4,4.45,4.53,55.0,57.9,79.0,80.3,6.11,4.76,60.0,62.1,82.0,84.5,3.4,4.36,61.0,59.8,82.0,82.4,5.37,4.35,52.0,50.1,76.0,74.9,3.73,3.42,34.0,39.0,58.0,63.6,3.02,2.43,26.0,26.7,41.0,46.7,1.94,1.99,8.0,14.6,27.0,32.2,1.21,1.14,34.5,36.8,55.9,58.4,35.43,34.79,
IA8339,TRIPOLI-4-N,42.82,-92.25,1.0,6.0,22.0,24.4,0.4,0.89,7.0,12.5,26.0,30.7,0.85,0.91,23.0,23.5,40.0,42.0,2.65,2.08,35.0,36.2,55.0,58.4,2.91,3.46,51.0,47.9,74.0,71.1,4.42,4.3,56.0,57.4,80.0,80.1,4.7,4.38,61.0,61.4,81.0,83.5,5.76,4.26,62.0,59.1,81.0,81.5,6.58,4.45,53.0,50.0,73.0,73.6,7.23,3.11,38.0,39.1,57.0,62.0,3.64,2.48,28.0,26.0,39.0,44.0,1.55,1.83,8.0,13.1,24.0,29.7,2.25,1.11,35.2,36.1,54.3,56.8,42.94,33.26,
IA8568,VINTON,42.17,-92.0,6.0,9.3,27.0,27.3,0.36,0.95,7.0,15.3,28.0,33.7,0.84,0.91,25.0,25.6,44.0,45.0,1.83,2.1,36.0,38.0,59.0,61.2,4.2,3.41,51.0,49.3,74.0,72.9,3.24,4.25,56.0,58.4,81.0,81.6,4.54,4.16,61.0,62.3,84.0,85.3,5.8,4.01,62.0,60.3,83.0,83.1,6.32,4.01,53.0,51.3,76.0,75.5,5.62,3.59,39.0,40.4,60.0,64.1,3.0,2.37,28.0,27.9,41.0,46.6,2.35,1.96,11.0,15.8,27.0,32.4,1.72,1.25,36.3,37.9,57.2,59.1,39.82,32.96,
IA8688,WASHINGTON,41.28,-91.68,11.0,13.0,31.0,30.8,0.69,1.24,14.0,18.9,33.0,37.0,0.5,1.16,28.0,28.3,49.0,48.3,2.32,2.32,39.0,40.7,62.0,63.6,4.4,3.26,53.0,51.7,76.0,74.7,5.88,4.23,59.0,61.0,83.0,83.5,4.24,4.26,65.0,65.0,87.0,87.3,2.71,4.18,64.0,62.7,85.0,85.3,5.11,3.63,58.0,54.1,80.0,77.9,2.5,3.61,42.0,43.2,63.0,66.5,2.56,2.67,31.0,30.8,43.0,49.5,2.32,2.12,16.0,19.1,31.0,35.6,1.99,1.58,40.2,40.8,60.4,61.7,35.22,34.25,
IA8755,WAUKON,43.27,-91.48,1.0,6.5,21.0,23.3,0.21,0.67,6.0,12.2,25.0,29.7,0.52,0.62,21.0,22.6,39.0,40.7,1.27,1.63,34.0,35.9,53.0,56.9,1.35,3.39,51.0,47.7,72.0,69.1,3.28,3.96,55.0,57.0,78.0,77.4,4.02,4.21,60.0,61.2,78.0,81.3,5.47,4.19,62.0,59.3,79.0,79.4,3.22,4.09,53.0,50.3,71.0,71.3,6.7,3.25,38.0,39.5,56.0,60.3,4.04,2.13,28.0,25.8,38.0,42.7,0.27,1.78,8.0,13.1,23.0,28.5,1.12,0.83,34.9,36.0,52.7,55.1,31.47,30.75,
IA8806,WEBSTER-CITY,42.47,-93.8,5.0,7.5,24.0,26.2,0.49,0.73,6.0,13.7,26.0,32.5,1.0,0.89,25.0,24.1,44.0,43.6,1.0,1.87,35.0,36.6,58.0,60.3,2.34,2.98,49.0,48.4,73.0,72.6,5.26,4.06,56.0,58.0,80.0,81.1,4.51,4.92,61.0,62.2,81.0,84.4,5.34,4.36,61.0,59.8,81.0,82.2,8.16,4.32,52.0,50.4,74.0,74.9,4.85,2.9,38.0,39.2,58.0,63.5,4.01,2.25,28.0,26.1,40.0,45.3,1.46,1.53,8.0,13.7,24.0,31.1,1.64,1.04,35.5,36.7,55.3,58.2,40.06,31.85,
IA9067,WILLIAMSBURG,41.67,-92.02,9.0,10.1,28.0,28.9,0.57,1.06,9.0,16.0,30.0,35.2,0.86,1.0,26.0,26.0,47.0,46.5,1.85,2.1,37.0,38.0,60.0,61.9,6.36,3.53,51.0,49.7,74.0,73.2,4.94,4.59,57.0,59.3,81.0,81.8,6.84,4.64,63.0,63.3,84.0,85.6,6.21,4.31,64.0,60.9,84.0,83.7,6.71,4.28,55.0,51.8,77.0,76.2,3.15,3.76,40.0,40.6,60.0,65.0,2.95,2.53,29.0,28.4,42.0,48.1,2.48,2.28,12.0,16.6,28.0,34.1,1.82,1.32,37.7,38.4,58.0,60.1,44.74,35.39,
IA9132,WINTERSET,41.33,-94.0,9.0,10.4,29.0,30.2,0.46,0.91,11.0,16.1,33.0,36.4,0.48,1.02,26.0,25.7,49.0,47.1,0.4,1.91,36.0,38.2,62.0,62.5,2.53,3.17,49.0,49.6,73.0,73.1,5.96,4.09,56.0,58.6,82.0,81.6,2.93,4.53,62.0,63.3,83.0,85.9,6.73,3.81,61.0,61.1,83.0,84.0,4.06,3.93,55.0,51.8,76.0,76.2,10.28,3.54,39.0,41.0,60.0,65.2,2.98,2.2,29.0,28.0,41.0,48.3,4.16,1.81,12.0,16.3,28.0,34.9,1.78,0.95,37.2,38.4,58.3,60.5,42.75,31.89,
