stationID,stationName,Latitude,Longitude,01_MINT,C01_MINT,01_MAXT,C01_MAXT,01_PREC,C01_PREC,02_MINT,C02_MINT,02_MAXT,C02_MAXT,02_PREC,C02_PREC,03_MINT,C03_MINT,03_MAXT,C03_MAXT,03_PREC,C03_PREC,04_MINT,C04_MINT,04_MAXT,C04_MAXT,04_PREC,C04_PREC,05_MINT,C05_MINT,05_MAXT,C05_MAXT,05_PREC,C05_PREC,06_MINT,C06_MINT,06_MAXT,C06_MAXT,06_PREC,C06_PREC,07_MINT,C07_MINT,07_MAXT,C07_MAXT,07_PREC,C07_PREC,08_MINT,C08_MINT,08_MAXT,C08_MAXT,08_PREC,C08_PREC,09_MINT,C09_MINT,09_MAXT,C09_MAXT,09_PREC,C09_PREC,10_MINT,C10_MINT,10_MAXT,C10_MAXT,10_PREC,C10_PREC,11_MINT,C11_MINT,11_MAXT,C11_MAXT,11_PREC,C11_PREC,12_MINT,C12_MINT,12_MAXT,C12_MAXT,12_PREC,C12_PREC,1971_MINT,CYR_MINT,1971_MAXT,CYR_MAXT,1971_PREC,CYR_PREC,
IA7161,ROCKWELL-CITY,42.4,-94.62,4.0,7.9,23.0,26.7,0.98,0.75,14.0,14.1,31.0,33.2,2.82,0.82,25.0,24.3,41.0,44.1,0.65,1.99,37.0,37.1,64.0,60.6,0.59,3.0,46.0,49.0,71.0,72.7,2.21,4.21,63.0,58.7,89.0,81.9,2.52,4.73,59.0,62.8,84.0,85.3,1.97,3.96,59.0,60.4,86.0,83.0,1.14,3.87,52.0,51.1,79.0,75.5,2.22,3.19,45.0,39.9,67.0,63.9,5.65,2.17,29.0,26.3,46.0,45.5,2.67,1.42,17.0,14.1,32.0,31.6,0.87,0.93,37.6,37.2,59.6,58.7,24.29,31.04,
IA7312,SAC-CITY,42.43,-95.0,4.0,7.5,22.0,26.2,0.0,0.73,14.0,13.5,30.0,33.0,3.02,0.9,25.0,23.8,42.0,43.7,0.95,2.12,38.0,36.5,65.0,60.3,0.73,3.0,46.0,48.1,71.0,72.4,2.29,4.16,63.0,57.9,88.0,81.5,2.56,4.71,60.0,62.6,84.0,85.4,3.57,3.64,59.0,60.3,86.0,83.2,1.46,3.87,52.0,50.7,78.0,75.0,2.8,3.16,46.0,39.4,67.0,63.6,5.98,2.18,29.0,25.9,46.0,45.1,1.64,1.45,18.0,13.7,32.0,31.1,0.89,1.02,38.1,36.7,59.5,58.4,25.89,30.94,
IA7613,SHENANDOAH-1-NE,40.78,-95.35,11.0,13.1,28.0,32.8,0.5,0.75,17.0,18.9,33.0,39.7,1.51,1.0,29.0,28.4,48.0,50.4,0.5,2.06,42.0,40.3,68.0,65.0,0.67,2.96,49.0,51.7,72.0,75.4,3.46,4.32,66.0,61.1,89.0,84.2,2.61,4.85,62.0,65.7,85.0,88.4,1.7,4.34,62.0,63.3,86.0,86.4,1.67,3.81,56.0,54.0,82.0,78.9,1.35,3.39,48.0,42.5,71.0,67.8,3.83,2.4,33.0,29.7,51.0,50.5,4.45,1.71,25.0,18.7,38.0,37.2,0.68,0.99,41.7,40.7,62.8,63.1,22.93,32.59,
IA7664,SIBLEY-5-NNE,43.45,-95.72,2.0,3.4,20.0,23.2,0.07,0.61,11.0,9.8,30.0,29.8,1.84,0.8,22.0,20.7,42.0,40.5,1.06,1.8,34.0,33.6,62.0,57.8,0.0,2.8,43.0,45.7,71.0,70.9,1.86,3.56,61.0,55.7,85.0,79.7,6.07,4.51,56.0,60.1,82.0,83.4,2.99,3.18,56.0,57.7,85.0,81.2,1.83,3.95,49.0,48.0,76.0,73.3,1.18,2.91,43.0,36.6,66.0,61.9,3.79,1.83,26.0,22.7,45.0,42.7,1.94,1.32,12.0,10.0,28.0,28.4,0.93,0.77,34.7,33.7,57.7,56.1,23.56,28.04,
IA7669,SIDNEY,40.75,-95.65,10.0,13.5,29.0,33.1,1.49,0.72,17.0,19.4,34.0,40.0,1.57,0.96,28.0,28.6,49.0,50.6,0.76,2.09,42.0,40.9,69.0,65.0,1.34,3.05,50.0,52.3,73.0,75.1,3.66,4.36,66.0,61.4,92.0,84.0,2.29,4.48,62.0,66.0,88.0,88.1,3.2,4.86,62.0,63.7,91.0,86.2,1.52,4.04,56.0,54.7,85.0,78.8,1.47,3.44,48.0,43.5,73.0,68.0,4.6,2.57,33.0,30.3,52.0,50.5,5.01,1.69,23.0,19.2,39.0,37.5,0.69,0.95,41.5,41.2,64.6,63.1,27.6,33.22,
IA7678,SIGOURNEY,41.33,-92.2,7.0,11.8,28.0,29.9,1.68,0.99,14.0,17.4,33.0,36.3,0.87,0.97,27.0,27.0,44.0,47.0,0.12,2.17,44.0,39.5,66.0,61.9,1.51,3.45,47.0,51.0,71.0,72.8,3.2,4.24,66.0,60.6,89.0,81.9,1.49,4.23,64.0,64.9,84.0,86.3,6.77,4.17,59.0,62.5,86.0,84.3,0.83,4.09,58.0,53.7,81.0,76.4,3.53,3.69,48.0,42.5,72.0,65.2,3.41,2.71,33.0,29.8,50.0,48.7,5.74,2.26,26.0,17.9,39.0,35.1,2.26,1.13,41.2,39.9,62.1,60.5,31.41,34.09,
IA7708,SIOUX-CITY-WSO-AP,42.4,-96.38,6.0,8.2,22.0,27.8,0.45,0.58,16.0,14.9,33.0,34.2,2.66,0.76,26.0,24.9,44.0,45.0,0.46,1.71,39.0,37.6,65.0,61.4,1.61,2.41,48.0,49.9,71.0,72.9,2.85,3.63,65.0,59.5,86.0,82.0,3.65,3.64,61.0,64.3,84.0,86.1,1.57,3.31,61.0,62.0,86.0,83.8,0.12,2.95,51.0,51.5,79.0,75.6,0.6,2.49,45.0,39.5,68.0,64.3,3.16,1.74,28.0,25.8,48.0,46.1,1.71,1.13,17.0,13.8,32.0,32.3,0.79,0.7,38.5,37.7,60.0,59.4,19.63,25.05,
IA7726,SIOUX-RAPIDS,42.88,-95.15,1.0,5.5,22.0,25.2,0.0,0.58,12.0,11.8,29.0,31.7,2.31,0.73,21.0,22.4,39.0,42.0,0.98,1.71,37.0,35.5,63.0,59.3,1.06,2.83,44.0,47.5,71.0,72.0,2.56,3.69,62.0,57.3,86.0,81.1,7.23,4.45,58.0,61.5,82.0,84.5,3.2,3.63,56.0,59.2,85.0,82.5,0.0,4.07,49.0,49.4,76.0,74.3,1.33,3.01,44.0,37.9,65.0,62.6,4.89,1.91,27.0,24.3,45.0,44.0,2.5,1.38,15.0,11.7,30.0,29.8,0.69,0.81,35.5,35.4,57.9,57.5,26.75,28.81,
IA7979,STORM-LAKE-2-E,42.63,-95.18,1.0,5.2,21.0,24.6,0.16,0.62,9.0,11.2,28.0,30.8,2.89,0.75,19.0,21.3,37.0,41.3,0.51,1.86,33.0,34.5,62.0,58.0,0.97,3.1,42.0,46.7,68.0,70.3,3.32,4.04,59.0,56.7,84.0,79.4,7.01,4.82,56.0,61.1,79.0,83.4,5.12,4.1,54.0,58.9,81.0,81.2,1.03,4.31,49.0,49.2,75.0,73.5,1.26,3.26,43.0,37.8,65.0,62.0,4.84,2.06,26.0,24.3,46.0,44.0,1.51,1.34,13.0,11.6,29.0,29.8,0.52,0.77,33.9,34.9,56.4,56.6,29.14,31.02,
IA8266,TIPTON,41.78,-91.12,2.0,9.3,24.0,27.8,1.22,1.11,13.0,15.1,29.0,33.9,4.37,1.26,23.0,25.5,40.0,45.4,0.55,2.31,35.0,37.5,63.0,60.8,2.14,3.62,44.0,49.1,70.0,72.8,2.99,4.6,63.0,58.6,86.0,81.5,4.58,4.39,59.0,62.4,81.0,84.9,5.83,4.14,55.0,59.9,83.0,82.9,2.07,4.25,54.0,51.0,78.0,75.6,4.58,3.66,46.0,39.9,71.0,64.4,1.72,2.82,29.0,28.1,50.0,47.4,2.88,2.41,22.0,15.9,37.0,33.1,6.1,1.74,37.3,37.7,59.3,59.3,39.03,36.32,
IA8296,TOLEDO,41.98,-92.58,2.0,8.0,23.0,26.9,0.98,1.01,9.0,13.8,27.0,33.1,1.97,1.04,22.0,24.2,39.0,44.1,1.17,2.3,34.0,36.7,62.0,59.6,1.39,3.45,44.0,48.2,68.0,71.4,3.95,4.53,63.0,57.9,86.0,80.3,4.57,4.76,58.0,62.1,81.0,84.5,5.83,4.36,55.0,59.8,83.0,82.4,1.21,4.35,50.0,50.1,79.0,74.9,2.16,3.42,43.0,39.0,70.0,63.6,2.4,2.43,26.0,26.7,47.0,46.7,3.39,1.99,19.0,14.6,33.0,32.2,1.86,1.14,35.5,36.8,58.4,58.4,30.88,34.79,
IA8339,TRIPOLI-4-N,42.82,-92.25,2.0,6.0,22.0,24.4,0.0,0.89,10.0,12.5,26.0,30.7,3.29,0.91,22.0,23.5,38.0,42.0,1.39,2.08,36.0,36.2,62.0,58.4,1.73,3.46,44.0,47.9,68.0,71.1,6.17,4.3,63.0,57.4,85.0,80.1,4.89,4.38,58.0,61.4,80.0,83.5,2.39,4.26,57.0,59.1,82.0,81.5,0.45,4.45,53.0,50.0,77.0,73.6,3.99,3.11,47.0,39.1,68.0,62.0,1.95,2.48,29.0,26.0,44.0,44.0,3.56,1.83,18.0,13.1,32.0,29.7,2.09,1.11,36.5,36.1,57.1,56.8,31.9,33.26,
IA8568,VINTON,42.17,-92.0,-1.0,9.3,24.0,27.3,1.01,0.95,11.0,15.3,29.0,33.7,2.58,0.91,23.0,25.6,41.0,45.0,0.99,2.1,37.0,38.0,64.0,61.2,1.2,3.41,44.0,49.3,70.0,72.9,2.96,4.25,63.0,58.4,88.0,81.6,2.89,4.16,59.0,62.3,82.0,85.3,3.27,4.01,56.0,60.3,85.0,83.1,1.15,4.01,53.0,51.3,80.0,75.5,2.0,3.59,46.0,40.4,71.0,64.1,2.16,2.37,30.0,27.9,47.0,46.6,3.8,1.96,21.0,15.8,35.0,32.4,2.79,1.25,37.0,37.9,59.9,59.1,26.8,32.96,
IA8688,WASHINGTON,41.28,-91.68,7.0,13.0,28.0,30.8,1.26,1.24,18.0,18.9,34.0,37.0,1.81,1.16,27.0,28.3,46.0,48.3,0.61,2.32,40.0,40.7,69.0,63.6,1.4,3.26,48.0,51.7,73.0,74.7,2.33,4.23,66.0,61.0,90.0,83.5,2.49,4.26,62.0,65.0,84.0,87.3,7.24,4.18,61.0,62.7,86.0,85.3,1.1,3.63,58.0,54.1,82.0,77.9,4.89,3.61,51.0,43.2,74.0,66.5,2.29,2.67,33.0,30.8,51.0,49.5,2.49,2.12,26.0,19.1,39.0,35.6,5.57,1.58,41.6,40.8,63.0,61.7,33.48,34.25,
IA8755,WAUKON,43.27,-91.48,0.0,6.5,18.0,23.3,1.2,0.67,11.0,12.2,25.0,29.7,1.83,0.62,19.0,22.6,36.0,40.7,1.67,1.63,36.0,35.9,60.0,56.9,1.79,3.39,45.0,47.7,67.0,69.1,4.21,3.96,62.0,57.0,81.0,77.4,5.43,4.21,58.0,61.2,77.0,81.3,2.56,4.19,57.0,59.3,79.0,79.4,0.84,4.09,54.0,50.3,75.0,71.3,2.29,3.25,47.0,39.5,67.0,60.3,2.07,2.13,29.0,25.8,43.0,42.7,3.05,1.78,18.0,13.1,30.0,28.5,1.84,0.83,36.3,36.0,55.0,55.1,28.78,30.75,
IA8806,WEBSTER-CITY,42.47,-93.8,4.0,7.5,21.0,26.2,0.4,0.73,13.0,13.7,28.0,32.5,2.23,0.89,24.0,24.1,40.0,43.6,0.55,1.87,36.0,36.6,64.0,60.3,0.75,2.98,44.0,48.4,70.0,72.6,3.29,4.06,63.0,58.0,86.0,81.1,4.17,4.92,59.0,62.2,80.0,84.4,3.02,4.36,57.0,59.8,83.0,82.2,0.58,4.32,52.0,50.4,78.0,74.9,1.91,2.9,46.0,39.2,67.0,63.5,3.97,2.25,30.0,26.1,45.0,45.3,3.17,1.53,17.0,13.7,32.0,31.1,1.0,1.04,37.2,36.7,58.0,58.2,25.04,31.85,
IA9067,WILLIAMSBURG,41.67,-92.02,6.0,10.1,26.0,28.9,1.38,1.06,16.0,16.0,31.0,35.2,1.87,1.0,26.0,26.0,43.0,46.5,0.19,2.1,37.0,38.0,66.0,61.9,2.4,3.53,45.0,49.7,71.0,73.2,3.12,4.59,65.0,59.3,88.0,81.8,2.92,4.64,60.0,63.3,83.0,85.6,5.52,4.31,58.0,60.9,85.0,83.7,0.42,4.28,56.0,51.8,81.0,76.2,3.28,3.76,48.0,40.6,71.0,65.0,2.87,2.53,30.0,28.4,49.0,48.1,3.51,2.28,23.0,16.6,37.0,34.1,3.95,1.32,39.3,38.4,61.0,60.1,31.43,35.39,
IA9132,WINTERSET,41.33,-94.0,5.0,10.4,25.0,30.2,1.3,0.91,12.0,16.1,29.0,36.4,2.2,1.02,25.0,25.7,44.0,47.1,0.34,1.91,38.0,38.2,65.0,62.5,1.83,3.17,46.0,49.6,69.0,73.1,5.3,4.09,63.0,58.6,87.0,81.6,2.84,4.53,58.0,63.3,83.0,85.9,2.09,3.81,58.0,61.1,85.0,84.0,1.25,3.93,52.0,51.8,80.0,76.2,0.0,3.54,46.0,41.0,70.0,65.2,3.74,2.2,32.0,28.0,49.0,48.3,3.18,1.81,22.0,16.3,35.0,34.9,0.74,0.95,38.2,38.4,60.3,60.5,24.81,31.89,
