stationID,stationName,Latitude,Longitude,01_MINT,C01_MINT,01_MAXT,C01_MAXT,01_PREC,C01_PREC,02_MINT,C02_MINT,02_MAXT,C02_MAXT,02_PREC,C02_PREC,03_MINT,C03_MINT,03_MAXT,C03_MAXT,03_PREC,C03_PREC,04_MINT,C04_MINT,04_MAXT,C04_MAXT,04_PREC,C04_PREC,05_MINT,C05_MINT,05_MAXT,C05_MAXT,05_PREC,C05_PREC,06_MINT,C06_MINT,06_MAXT,C06_MAXT,06_PREC,C06_PREC,07_MINT,C07_MINT,07_MAXT,C07_MAXT,07_PREC,C07_PREC,08_MINT,C08_MINT,08_MAXT,C08_MAXT,08_PREC,C08_PREC,09_MINT,C09_MINT,09_MAXT,C09_MAXT,09_PREC,C09_PREC,10_MINT,C10_MINT,10_MAXT,C10_MAXT,10_PREC,C10_PREC,11_MINT,C11_MINT,11_MAXT,C11_MAXT,11_PREC,C11_PREC,12_MINT,C12_MINT,12_MAXT,C12_MAXT,12_PREC,C12_PREC,1967_MINT,CYR_MINT,1967_MAXT,CYR_MAXT,1967_PREC,CYR_PREC,
IA3438,GREENFIELD,41.3,-94.47,14.0,11.5,37.0,30.3,0.7,0.89,13.0,17.2,38.0,36.8,0.05,1.12,28.0,26.5,55.0,47.7,3.88,2.23,40.0,39.0,65.0,63.0,2.42,3.42,45.0,50.3,72.0,73.6,2.4,4.14,58.0,59.8,80.0,82.3,10.19,4.42,60.0,64.5,85.0,86.4,2.94,4.29,58.0,62.3,84.0,84.6,0.94,3.69,49.0,53.4,76.0,77.0,2.4,3.9,40.0,42.3,64.0,65.9,2.16,2.28,26.0,28.9,48.0,48.4,0.41,1.8,20.0,17.2,38.0,35.0,0.49,1.04,37.7,39.5,61.9,61.0,28.98,33.21,
IA3473,GRINNELL-3-SW,41.72,-92.73,11.0,8.1,33.0,27.4,0.74,1.15,8.0,13.6,31.0,33.5,1.1,1.21,24.0,23.5,48.0,44.5,2.27,2.41,37.0,35.8,60.0,59.8,4.54,3.47,41.0,47.0,67.0,71.1,2.23,4.23,57.0,56.9,77.0,80.3,7.88,4.62,55.0,61.7,82.0,84.6,2.06,4.13,52.0,58.9,79.0,82.6,2.6,4.2,45.0,49.7,73.0,74.8,3.2,3.65,36.0,38.1,61.0,63.6,3.8,2.45,23.0,26.2,44.0,46.9,0.7,2.12,19.0,14.6,35.0,32.8,1.96,1.37,34.1,36.2,57.8,58.6,33.08,35.01,
IA3487,GRUNDY-CENTER,42.37,-92.78,12.0,6.6,31.0,25.0,1.95,0.85,7.0,12.6,30.0,31.2,0.4,0.96,26.0,23.1,50.0,42.3,2.0,2.2,38.0,35.7,62.0,58.4,1.95,3.21,42.0,47.5,69.0,70.7,1.66,4.26,58.0,57.5,79.0,79.6,7.75,4.86,58.0,61.5,82.0,83.2,2.4,4.43,55.0,58.9,79.0,81.1,3.49,3.92,47.0,49.4,73.0,73.7,1.76,3.05,39.0,38.3,60.0,62.4,2.45,2.41,25.0,25.4,43.0,44.9,1.09,1.8,19.0,13.1,35.0,30.3,0.65,1.08,35.6,35.9,57.9,57.0,27.55,33.03,
IA3509,GUTHRIE-CENTER,41.68,-94.5,14.0,9.0,35.0,28.9,0.0,0.74,11.0,14.6,36.0,35.3,0.0,0.99,28.0,24.7,56.0,46.0,0.0,2.24,39.0,37.2,64.0,61.4,1.03,3.01,45.0,48.6,72.0,72.8,4.5,4.18,59.0,58.3,79.0,81.8,11.76,4.68,61.0,62.9,86.0,86.4,0.0,3.78,58.0,60.4,84.0,84.2,0.0,4.06,49.0,50.4,76.0,76.3,0.0,3.15,39.0,38.9,63.0,64.6,0.0,2.22,27.0,26.7,48.0,47.3,0.0,1.65,19.0,14.9,39.0,33.8,0.0,1.02,37.7,37.3,61.5,60.0,17.29,31.73,
IA3517,GUTTENBERG-L-AND-D-10,42.78,-91.1,14.0,9.1,33.0,27.1,1.32,0.97,6.0,14.6,28.0,33.0,0.86,1.04,27.0,25.6,45.0,43.7,1.91,1.88,40.0,39.0,59.0,59.1,2.05,3.25,46.0,50.6,68.0,71.4,1.85,3.89,61.0,59.9,79.0,80.3,4.65,4.3,61.0,64.3,82.0,84.1,2.0,4.28,57.0,62.3,78.0,82.1,2.78,3.92,51.0,53.4,72.0,73.8,3.56,2.98,41.0,42.3,60.0,62.4,5.19,2.22,28.0,29.2,42.0,45.5,1.38,1.88,21.0,16.4,35.0,31.9,1.66,1.28,38.0,39.0,56.9,58.0,29.21,31.9,
IA3584,HAMPTON-2-NW,42.75,-93.2,12.0,6.2,29.0,24.0,1.38,0.84,7.0,12.6,28.0,30.4,0.6,0.89,27.0,23.0,47.0,41.2,2.02,2.02,38.0,35.9,59.0,57.9,2.63,3.05,44.0,48.0,67.0,70.9,3.53,4.33,59.0,57.7,78.0,80.0,12.29,4.98,59.0,61.8,81.0,83.2,3.16,4.88,56.0,59.2,78.0,81.3,3.81,3.96,46.0,49.8,72.0,73.8,2.19,3.17,38.0,39.0,60.0,62.2,2.13,2.31,24.0,25.7,43.0,43.9,0.4,1.61,16.0,12.9,34.0,29.2,0.67,1.08,35.5,36.0,56.5,56.6,34.81,33.12,
IA3632,HARLAN,41.65,-95.32,10.0,9.9,34.0,29.5,0.71,0.75,11.0,15.9,36.0,35.9,0.13,0.94,27.0,25.6,54.0,47.0,0.87,2.1,39.0,37.9,65.0,62.6,3.46,3.23,45.0,49.6,70.0,73.5,2.1,4.3,58.0,59.2,80.0,82.3,12.27,4.51,58.0,63.7,84.0,86.0,2.3,3.84,56.0,61.6,83.0,83.7,0.93,4.0,48.0,52.2,74.0,75.8,3.8,4.04,38.0,40.5,61.0,64.5,2.14,2.29,25.0,27.3,47.0,47.3,0.3,1.54,17.0,15.7,37.0,33.9,0.52,0.93,36.1,38.3,60.6,60.2,29.53,32.48,
IA3718,HAWARDEN,43.0,-96.48,9.0,6.3,30.0,26.9,0.71,0.51,8.0,12.7,33.0,33.4,0.28,0.71,28.0,23.2,53.0,44.2,0.11,1.65,37.0,36.0,63.0,60.9,1.41,2.68,44.0,48.1,69.0,72.8,2.17,3.5,59.0,58.4,78.0,81.8,7.24,4.05,60.0,63.0,85.0,85.8,2.12,3.56,57.0,60.7,83.0,83.8,2.82,3.33,49.0,50.2,77.0,75.3,0.67,2.75,37.0,38.1,63.0,63.7,0.69,1.9,23.0,24.2,47.0,45.0,0.05,1.25,16.0,12.0,35.0,31.4,0.85,0.7,35.8,36.1,60.0,58.8,19.12,26.59,
IA4038,IDA-GROVE,42.35,-95.48,10.0,7.4,31.0,27.3,0.41,0.74,8.0,13.4,33.0,33.8,0.1,0.79,25.0,23.5,53.0,44.6,0.56,1.77,36.0,35.8,63.0,60.8,2.86,2.8,44.0,47.9,68.0,72.5,1.66,4.12,58.0,57.9,78.0,81.8,14.04,4.84,60.0,62.4,83.0,85.5,4.02,3.66,56.0,60.0,82.0,83.4,2.07,4.03,47.0,50.3,75.0,75.4,1.31,2.89,37.0,38.6,62.0,63.9,2.05,2.15,24.0,25.0,46.0,45.7,0.0,1.2,17.0,13.2,36.0,31.9,0.31,0.82,35.4,36.3,59.3,58.9,29.39,29.82,
IA4063,INDIANOLA-2-SSW,41.37,-93.55,15.0,11.3,38.0,30.8,0.92,0.98,14.0,17.1,37.0,37.3,0.58,1.13,28.0,26.8,56.0,48.0,2.38,2.12,42.0,39.3,65.0,63.0,4.21,3.54,46.0,50.1,72.0,73.5,2.7,4.46,60.0,59.3,80.0,82.3,6.96,4.63,59.0,63.8,85.0,86.6,0.89,3.86,56.0,61.2,85.0,84.9,0.71,3.61,47.0,52.2,77.0,77.1,2.2,3.45,41.0,41.2,65.0,66.1,2.48,2.43,26.0,28.6,48.0,49.1,0.75,1.8,22.0,17.2,39.0,35.6,1.42,1.18,38.0,39.1,62.4,61.3,26.2,33.18,
IA4101,IOWA-CITY,41.65,-91.53,15.0,12.4,37.0,30.0,0.63,1.07,12.0,18.1,33.0,36.3,0.56,1.09,29.0,27.8,52.0,47.6,2.58,2.24,41.0,40.1,64.0,63.2,4.52,3.66,45.0,51.0,71.0,74.4,1.15,4.24,60.0,60.5,83.0,83.2,7.49,4.55,60.0,65.0,85.0,87.0,2.8,4.62,57.0,62.8,81.0,85.0,4.57,4.09,51.0,54.0,75.0,77.6,4.62,3.5,42.0,42.8,64.0,66.3,5.57,2.76,29.0,30.4,46.0,49.0,1.5,2.17,22.0,18.7,38.0,35.0,0.71,1.43,38.6,40.4,60.9,61.3,36.7,35.42,
IA4142,IOWA-FALLS,42.53,-93.27,10.0,7.1,31.0,25.8,1.22,0.91,8.0,13.4,30.0,32.2,0.3,0.89,26.0,23.8,50.0,43.1,1.37,2.02,38.0,36.6,61.0,59.6,2.02,3.11,46.0,48.4,68.0,72.1,2.12,4.04,58.0,57.7,78.0,81.1,11.65,4.85,58.0,61.8,82.0,84.5,1.15,4.09,54.0,59.2,79.0,82.3,4.04,3.99,45.0,50.0,73.0,74.7,1.59,3.23,38.0,39.1,61.0,63.2,2.27,2.28,25.0,26.0,43.0,45.1,0.65,1.75,17.0,13.6,35.0,30.7,0.33,1.09,35.3,36.4,57.8,57.9,28.71,32.25,
IA4228,JEFFERSON,42.02,-94.38,13.0,9.9,33.0,28.8,0.96,0.89,10.0,15.8,34.0,35.3,0.16,1.0,27.0,25.7,53.0,46.4,1.43,2.09,39.0,38.1,62.0,62.7,2.64,3.14,44.0,49.8,68.0,74.0,2.07,4.06,59.0,59.4,76.0,82.5,11.95,4.72,60.0,63.9,81.0,86.5,2.32,3.83,57.0,61.5,80.0,84.2,1.23,3.93,49.0,52.1,74.0,76.9,2.9,2.94,40.0,40.8,63.0,65.5,1.63,2.16,26.0,27.7,47.0,47.4,0.12,1.54,19.0,15.8,38.0,33.6,0.42,1.01,37.1,38.4,59.3,60.4,27.83,31.3,
IA4389,KEOSAUQUA,40.72,-91.97,18.0,14.0,40.0,33.1,2.3,1.43,16.0,19.6,36.0,39.5,0.61,1.41,32.0,28.8,54.0,50.5,2.12,2.59,45.0,40.9,66.0,65.1,5.75,3.58,46.0,50.9,71.0,75.3,3.01,4.41,61.0,60.1,83.0,83.8,4.49,4.31,61.0,64.8,85.0,88.1,8.31,4.65,58.0,62.6,82.0,86.4,1.3,3.88,51.0,53.8,76.0,78.7,2.65,4.04,43.0,42.9,66.0,67.5,8.62,3.01,31.0,31.2,49.0,51.2,1.43,2.32,25.0,20.0,39.0,37.6,1.54,1.78,40.7,40.8,62.4,63.1,42.13,37.42,
IA4502,KNOXVILLE,41.32,-93.13,13.0,12.2,36.0,30.5,0.97,0.94,14.0,18.2,35.0,36.9,0.66,1.19,30.0,27.7,54.0,47.8,2.24,2.16,42.0,40.4,64.0,62.8,4.35,3.76,46.0,51.6,71.0,73.6,3.27,4.14,60.0,60.7,80.0,82.4,7.01,4.45,61.0,65.4,85.0,86.8,0.7,4.1,58.0,62.9,83.0,84.7,2.39,4.04,51.0,54.1,76.0,76.8,1.64,3.58,43.0,43.1,63.0,65.5,3.41,2.48,29.0,30.2,46.0,49.0,0.43,1.98,23.0,18.3,37.0,35.4,1.15,1.15,39.3,40.4,61.1,61.1,28.22,33.96,
IA4735,LEMARS,42.8,-96.17,8.0,6.7,29.0,26.8,0.53,0.59,8.0,13.0,32.0,33.6,0.22,0.68,26.0,23.4,53.0,44.6,0.15,1.76,36.0,35.8,64.0,61.6,1.1,2.65,43.0,48.3,69.0,73.7,3.49,3.48,58.0,58.3,79.0,82.8,8.56,3.98,58.0,62.6,85.0,86.6,0.99,3.17,56.0,60.4,84.0,84.3,3.17,3.49,46.0,50.3,76.0,76.3,0.62,2.71,34.0,38.4,63.0,64.5,1.0,1.81,23.0,24.7,47.0,45.3,0.02,1.17,15.0,12.6,36.0,31.6,0.43,0.74,34.2,36.3,59.8,59.4,20.28,26.25,
IA4894,LOGAN,41.63,-95.8,12.0,10.0,36.0,30.2,1.18,0.81,13.0,16.1,38.0,36.8,0.0,0.87,28.0,26.1,54.0,47.7,0.66,2.02,40.0,38.4,67.0,63.3,3.62,3.03,47.0,50.2,72.0,74.2,1.74,4.48,59.0,59.7,81.0,83.2,10.91,4.7,61.0,64.3,86.0,87.1,1.02,3.88,58.0,62.0,86.0,84.9,0.88,3.86,49.0,52.3,76.0,77.0,3.15,3.34,39.0,40.5,64.0,66.0,2.27,2.16,26.0,27.2,49.0,48.2,0.13,1.45,18.0,15.6,38.0,34.7,0.62,0.95,37.6,38.6,62.5,61.2,26.18,31.54,
IA5086,MANCHESTER-2,42.47,-91.45,9.0,6.2,31.0,25.1,2.12,0.97,3.0,12.1,27.0,31.2,0.91,1.01,24.0,23.1,43.0,42.2,1.74,2.04,36.0,35.4,58.0,58.2,3.18,3.46,41.0,46.9,66.0,70.3,2.34,4.25,57.0,56.3,78.0,79.4,5.54,4.76,56.0,60.4,81.0,83.2,1.85,4.33,52.0,58.1,77.0,81.3,3.88,4.52,45.0,48.9,72.0,73.4,4.25,3.58,34.0,37.9,59.0,62.1,5.09,2.49,23.0,25.8,41.0,44.8,1.89,2.04,18.0,13.3,33.0,30.9,1.23,1.32,33.3,35.4,55.7,56.9,34.02,34.77,
IA5131,MAQUOKETA-2-W,42.07,-90.7,14.0,9.6,36.0,27.5,0.89,1.27,7.0,15.1,30.0,33.6,0.96,1.28,28.0,25.1,48.0,44.7,1.9,2.27,40.0,37.4,62.0,60.3,3.97,3.26,43.0,48.3,71.0,71.9,1.75,3.86,59.0,57.7,82.0,80.7,3.91,4.43,59.0,61.8,84.0,84.4,1.91,3.57,55.0,59.7,79.0,82.4,7.63,4.29,48.0,50.7,74.0,74.8,6.77,3.7,40.0,39.5,61.0,63.5,4.86,2.51,27.0,27.7,44.0,46.6,2.04,2.23,21.0,16.1,37.0,32.8,1.19,1.63,37.0,37.5,59.2,58.7,37.78,34.3,
IA5198,MARSHALLTOWN,42.07,-92.93,12.0,7.8,34.0,27.2,1.05,0.95,11.0,13.9,32.0,33.4,0.41,1.08,28.0,24.7,51.0,44.4,2.47,2.41,39.0,37.5,62.0,60.0,3.18,3.33,44.0,48.9,68.0,71.8,2.06,4.36,60.0,58.6,79.0,80.9,6.35,5.06,59.0,62.6,83.0,84.8,0.84,4.45,55.0,59.7,79.0,82.6,4.02,4.35,47.0,50.2,74.0,74.8,2.19,3.33,40.0,39.1,61.0,63.4,2.37,2.4,26.0,26.6,44.0,46.4,0.54,1.8,19.0,14.5,37.0,32.3,0.42,1.14,36.7,37.1,58.8,58.6,25.9,34.66,
IA5230,MASON-CITY,43.15,-93.2,9.0,4.8,28.0,23.5,1.5,0.78,4.0,11.2,26.0,29.7,0.76,0.77,26.0,22.0,45.0,40.6,1.23,1.86,37.0,35.3,59.0,57.4,3.44,3.09,42.0,47.1,66.0,70.6,4.62,4.21,57.0,56.8,78.0,79.9,6.34,4.93,57.0,61.2,81.0,83.3,1.81,4.45,53.0,58.7,78.0,81.1,3.26,4.4,47.0,49.3,72.0,73.1,1.21,3.28,38.0,38.5,59.0,61.6,2.0,2.27,24.0,24.8,41.0,43.1,0.33,1.56,16.0,11.9,32.0,28.6,0.76,0.94,34.3,35.2,55.7,56.1,27.26,32.54,
IA5493,MILFORD-4-NW,43.38,-95.18,7.0,4.1,27.0,23.0,0.75,0.58,4.0,10.8,27.0,29.7,0.66,0.77,24.0,21.5,48.0,40.3,0.41,1.71,36.0,34.9,59.0,57.7,3.46,2.84,41.0,47.1,67.0,70.9,1.5,3.75,57.0,56.8,78.0,80.0,7.26,4.57,59.0,61.2,84.0,83.7,0.5,3.76,55.0,59.2,82.0,81.4,2.4,3.5,49.0,49.5,75.0,72.8,0.94,2.96,37.0,38.2,61.0,61.2,1.41,1.92,24.0,23.8,43.0,42.2,0.2,1.46,14.0,10.8,32.0,27.9,0.55,0.74,34.1,34.9,57.2,56.0,20.04,28.54,
IA5769,MOUNT-AYR,40.7,-94.25,15.0,12.2,37.0,31.3,0.71,0.76,12.0,17.4,37.0,37.8,0.0,1.02,29.0,26.9,55.0,48.4,1.8,2.11,42.0,39.1,64.0,62.4,2.53,3.16,46.0,50.5,69.0,72.2,3.66,4.26,59.0,59.8,79.0,80.8,6.39,4.42,60.0,64.5,83.0,85.8,3.51,4.3,58.0,62.1,81.0,84.1,0.47,3.94,49.0,53.0,75.0,76.4,1.39,3.76,40.0,41.6,64.0,65.5,4.37,2.65,27.0,29.0,49.0,49.3,0.22,1.92,21.0,17.8,38.0,36.0,0.79,0.95,38.3,39.6,61.1,60.9,25.84,33.23,
IA5796,MOUNT-PLEASANT,40.95,-91.55,16.0,13.1,39.0,30.9,3.11,1.39,12.0,18.8,34.0,37.0,0.63,1.29,30.0,28.2,51.0,48.2,1.91,2.46,42.0,40.5,63.0,62.9,5.55,3.41,43.0,51.0,69.0,73.4,3.7,4.1,58.0,60.2,81.0,82.2,3.96,4.14,57.0,64.4,84.0,86.3,4.77,4.47,54.0,62.2,79.0,84.3,3.42,4.01,48.0,53.7,74.0,77.0,3.55,4.14,41.0,43.0,63.0,65.9,7.3,2.79,27.0,30.8,46.0,49.6,1.89,2.25,20.0,19.1,37.0,35.8,1.41,1.68,37.4,40.5,60.1,61.2,41.2,36.15,
IA5837,MUSCATINE,41.4,-91.07,18.0,13.0,37.0,30.3,1.75,1.34,12.0,18.7,32.0,36.6,0.76,1.34,31.0,28.3,49.0,47.7,1.95,2.6,43.0,40.5,62.0,62.8,5.55,3.53,46.0,51.5,69.0,73.9,1.3,4.14,62.0,61.0,81.0,82.7,13.32,4.56,61.0,65.4,83.0,86.3,4.8,4.25,59.0,63.2,79.0,84.3,3.62,3.88,52.0,54.5,75.0,77.0,3.02,3.53,43.0,43.4,63.0,65.7,6.45,2.8,30.0,31.1,45.0,49.0,1.58,2.26,23.0,19.3,38.0,35.3,1.13,1.83,40.2,40.9,59.7,61.0,45.23,36.05,
IA5952,NEW-HAMPTON,43.05,-92.32,10.0,6.3,29.0,24.0,2.04,0.96,4.0,12.5,26.0,30.1,0.87,0.9,25.0,23.0,44.0,41.1,2.07,1.99,36.0,36.1,58.0,57.8,1.95,3.33,43.0,47.9,65.0,70.2,3.8,4.21,58.0,57.2,77.0,79.0,7.22,4.66,58.0,61.5,78.0,82.3,2.43,4.51,55.0,59.4,77.0,80.5,2.86,4.3,47.0,50.4,71.0,72.6,1.62,3.29,39.0,39.5,59.0,61.4,2.53,2.44,25.0,25.9,40.0,43.3,0.32,1.91,18.0,12.9,33.0,29.0,1.18,1.17,34.9,36.1,55.0,56.0,28.89,33.68,
IA5992,NEWTON,41.7,-93.05,15.0,10.9,36.0,28.7,1.16,0.92,12.0,16.9,35.0,35.4,0.47,1.03,29.0,26.6,53.0,46.4,2.45,2.18,41.0,39.4,64.0,62.1,3.61,3.19,46.0,50.7,71.0,73.6,2.88,4.31,60.0,60.2,81.0,82.3,10.26,4.51,61.0,64.6,85.0,86.2,0.72,3.8,58.0,62.4,83.0,84.1,1.11,3.94,51.0,53.4,76.0,76.4,2.44,3.56,42.0,42.2,64.0,64.8,2.3,2.54,28.0,29.1,46.0,47.7,0.5,1.89,21.0,17.1,38.0,33.7,0.59,1.05,38.9,39.5,61.1,60.2,28.49,32.91,
IA6103,NORTHWOOD,43.45,-93.22,8.0,4.3,27.0,22.6,1.58,0.92,2.0,10.6,26.0,29.0,0.85,0.73,25.0,21.7,45.0,39.9,1.52,2.0,37.0,35.2,58.0,57.2,2.82,3.18,42.0,47.4,66.0,70.6,3.17,4.12,58.0,57.4,78.0,79.8,7.09,4.67,58.0,61.3,81.0,83.2,3.64,4.27,54.0,58.9,79.0,81.1,2.41,4.18,47.0,49.2,73.0,72.8,1.11,3.27,37.0,38.3,59.0,61.0,1.63,2.07,23.0,24.5,41.0,42.1,0.24,1.63,14.0,11.5,32.0,27.7,0.59,1.04,34.0,35.1,55.7,55.6,26.65,32.07,
IA6151,OAKLAND-2-E,41.32,-95.38,11.0,9.7,35.0,30.4,0.88,0.73,13.0,15.9,38.0,36.7,0.21,0.97,27.0,25.5,56.0,47.7,1.25,2.02,41.0,37.5,66.0,62.9,2.66,3.15,46.0,49.4,71.0,73.6,1.96,4.23,58.0,59.0,79.0,82.4,14.62,4.94,59.0,63.4,84.0,86.0,2.04,4.03,56.0,61.1,83.0,83.8,1.58,4.05,47.0,51.6,75.0,76.6,3.24,3.62,40.0,39.9,63.0,65.7,3.35,2.24,24.0,26.8,48.0,48.2,0.13,1.48,17.0,15.5,38.0,35.0,0.63,0.88,36.7,38.0,61.3,60.8,32.55,32.35,
IA6200,OELWEIN-2-S,42.65,-91.92,12.0,6.7,31.0,24.8,2.26,0.99,6.0,12.9,27.0,30.8,1.12,1.07,27.0,23.6,46.0,42.0,1.55,1.94,39.0,36.2,60.0,58.4,1.74,3.28,44.0,47.9,67.0,70.5,2.25,4.16,58.0,57.3,79.0,79.4,6.05,4.42,57.0,61.3,81.0,82.8,0.93,4.16,54.0,59.2,78.0,80.8,4.15,4.47,48.0,50.3,73.0,73.1,1.97,3.36,38.0,39.4,60.0,61.7,3.17,2.39,24.0,26.1,41.0,44.2,1.29,1.84,17.0,13.6,34.0,29.9,1.69,1.36,35.3,36.3,56.6,56.6,28.17,33.43,
IA6243,ONAWA,42.02,-96.1,9.0,9.6,32.0,30.0,0.46,0.68,9.0,16.1,38.0,36.9,0.05,0.88,27.0,25.7,57.0,47.7,1.35,2.04,38.0,38.4,66.0,63.7,2.2,3.06,44.0,50.1,71.0,74.7,2.81,4.29,57.0,59.7,80.0,83.5,11.52,4.5,60.0,64.2,85.0,87.2,2.85,3.73,56.0,62.1,84.0,84.9,0.82,3.42,48.0,52.3,76.0,77.1,1.22,2.87,38.0,40.7,63.0,66.0,2.18,2.19,23.0,27.0,49.0,47.9,0.07,1.39,15.0,15.3,38.0,34.3,0.57,0.82,35.5,38.5,61.6,61.2,26.1,29.88,
IA6305,OSAGE,43.28,-92.8,9.0,5.8,29.0,23.5,1.72,0.96,3.0,12.1,26.0,29.7,1.01,0.86,25.0,23.1,45.0,40.6,1.7,2.1,36.0,36.3,59.0,57.5,2.06,3.26,41.0,48.2,67.0,70.2,2.59,4.03,56.0,57.7,78.0,79.2,7.13,4.67,56.0,62.0,80.0,82.5,2.99,4.52,56.0,59.8,78.0,80.5,5.21,4.46,49.0,50.4,72.0,72.4,1.58,3.49,40.0,39.6,59.0,61.0,2.33,2.32,26.0,25.9,41.0,43.0,0.16,1.65,18.0,12.7,33.0,28.5,0.64,1.15,34.7,36.2,55.7,55.8,29.12,33.49,
IA6316,OSCEOLA-3-WSW,41.02,-93.75,16.0,11.8,36.0,30.6,0.8,0.9,13.0,17.1,36.0,37.0,0.35,1.13,29.0,26.8,53.0,47.9,1.7,2.25,41.0,39.2,64.0,62.5,4.58,3.49,46.0,50.2,69.0,73.0,5.76,4.68,59.0,59.5,78.0,81.7,10.27,4.58,60.0,64.0,83.0,86.3,4.88,4.5,58.0,61.7,81.0,84.3,0.4,3.94,50.0,52.6,74.0,76.5,3.42,4.08,41.0,41.5,62.0,65.2,4.42,2.49,28.0,28.6,47.0,48.6,0.37,2.06,21.0,17.2,37.0,35.3,1.25,1.18,38.8,39.2,60.2,60.8,38.2,35.26,
IA6327,OSKALOOSA,41.32,-92.65,17.0,11.8,36.0,30.3,1.17,1.09,15.0,17.6,35.0,36.5,0.69,1.22,31.0,27.1,53.0,47.5,1.95,2.32,43.0,39.5,63.0,62.3,5.23,3.56,47.0,50.6,70.0,73.3,2.31,4.3,61.0,60.1,80.0,82.1,6.11,4.63,61.0,64.4,86.0,86.3,1.3,4.12,59.0,61.8,83.0,84.3,0.66,3.92,52.0,52.9,76.0,76.7,4.58,3.85,43.0,42.0,63.0,65.4,5.01,2.71,29.0,29.4,47.0,48.8,0.67,2.38,22.0,18.0,38.0,35.1,1.49,1.35,40.1,39.7,60.9,60.8,31.17,35.45,
IA6566,PERRY,41.83,-94.12,12.0,8.4,33.0,27.7,1.04,0.8,13.0,14.3,33.0,33.9,0.21,0.88,27.0,24.8,51.0,44.8,1.42,1.94,39.0,37.3,62.0,60.4,2.94,3.11,44.0,49.0,70.0,72.2,3.59,4.22,59.0,58.8,78.0,81.0,14.14,4.71,58.0,63.0,83.0,85.1,2.5,3.85,55.0,60.2,82.0,82.9,1.12,4.16,45.0,50.6,73.0,75.6,2.2,3.12,36.0,39.1,64.0,64.3,1.93,2.18,23.0,26.5,46.0,46.8,0.3,1.59,18.0,14.9,36.0,32.8,0.38,0.97,36.0,37.3,59.4,59.0,31.77,31.55,
IA6719,POCAHONTAS,42.7,-94.67,11.0,5.8,30.0,25.0,0.85,0.7,8.0,12.0,31.0,31.3,0.47,0.78,27.0,22.8,51.0,42.0,0.43,1.95,38.0,35.7,62.0,59.2,2.66,2.94,44.0,47.7,68.0,72.2,3.43,3.74,59.0,57.7,77.0,81.4,10.48,4.49,60.0,61.6,82.0,84.8,2.18,3.93,56.0,59.1,81.0,82.4,2.12,4.12,48.0,49.3,74.0,74.7,2.06,2.98,39.0,37.9,61.0,62.9,0.8,2.01,25.0,24.7,44.0,44.4,0.12,1.51,17.0,12.2,35.0,30.0,0.72,0.92,36.1,35.6,58.1,57.6,26.32,30.07,
IA6800,PRIMGHAR,43.08,-95.63,10.0,6.2,29.0,24.9,0.34,0.62,7.0,12.8,30.0,31.9,0.27,0.72,27.0,22.9,52.0,42.7,0.32,1.7,38.0,36.1,62.0,59.9,1.83,2.73,44.0,48.4,68.0,72.6,2.74,3.64,58.0,58.0,79.0,81.6,6.75,4.61,62.0,62.4,85.0,85.2,0.45,3.95,59.0,60.4,84.0,83.0,1.88,4.02,49.0,50.7,76.0,75.1,1.18,2.8,39.0,39.3,63.0,63.5,0.97,1.88,27.0,25.0,45.0,43.9,0.32,1.25,17.0,12.2,34.0,29.6,0.81,0.76,36.5,36.3,59.2,57.9,17.86,28.68,
IA6940,RED-OAK,41.0,-95.23,14.0,11.9,35.0,31.6,0.91,0.84,15.0,17.5,38.0,38.3,0.37,1.15,30.0,27.3,55.0,49.4,1.6,2.19,42.0,39.4,66.0,64.5,5.21,3.48,47.0,50.7,72.0,75.4,3.31,4.54,60.0,59.9,81.0,84.3,22.18,5.14,61.0,64.6,86.0,88.4,2.57,4.23,59.0,62.2,85.0,86.3,1.9,4.22,50.0,52.8,76.0,78.3,3.11,3.99,41.0,41.2,63.0,66.6,1.85,2.36,27.0,28.4,48.0,49.2,0.49,1.8,20.0,17.2,37.0,36.0,0.59,1.06,39.0,39.5,62.0,62.4,44.09,35.0,
IA7147,ROCK-RAPIDS,43.43,-96.17,8.0,3.4,29.0,24.6,0.61,0.52,4.0,10.0,30.0,30.9,0.83,0.72,26.0,21.2,51.0,41.7,0.14,1.65,36.0,34.4,62.0,58.8,3.48,2.66,41.0,46.7,68.0,71.8,1.08,3.29,56.0,57.1,77.0,80.9,8.13,4.39,59.0,61.6,85.0,85.5,1.4,3.36,56.0,58.9,83.0,83.3,3.26,3.49,48.0,48.3,76.0,74.1,0.91,2.63,36.0,36.1,64.0,62.4,0.49,1.76,22.0,22.6,46.0,43.5,0.04,1.36,14.0,10.0,34.0,29.5,0.71,0.71,33.9,34.3,58.9,57.3,21.08,26.53,
