stationID,stationName,Latitude,Longitude,01_MINT,C01_MINT,01_MAXT,C01_MAXT,01_PREC,C01_PREC,02_MINT,C02_MINT,02_MAXT,C02_MAXT,02_PREC,C02_PREC,03_MINT,C03_MINT,03_MAXT,C03_MAXT,03_PREC,C03_PREC,04_MINT,C04_MINT,04_MAXT,C04_MAXT,04_PREC,C04_PREC,05_MINT,C05_MINT,05_MAXT,C05_MAXT,05_PREC,C05_PREC,06_MINT,C06_MINT,06_MAXT,C06_MAXT,06_PREC,C06_PREC,07_MINT,C07_MINT,07_MAXT,C07_MAXT,07_PREC,C07_PREC,08_MINT,C08_MINT,08_MAXT,C08_MAXT,08_PREC,C08_PREC,09_MINT,C09_MINT,09_MAXT,C09_MAXT,09_PREC,C09_PREC,10_MINT,C10_MINT,10_MAXT,C10_MAXT,10_PREC,C10_PREC,11_MINT,C11_MINT,11_MAXT,C11_MAXT,11_PREC,C11_PREC,12_MINT,C12_MINT,12_MAXT,C12_MAXT,12_PREC,C12_PREC,1961_MINT,CYR_MINT,1961_MAXT,CYR_MAXT,1961_PREC,CYR_PREC,
IA6327,OSKALOOSA,41.32,-92.65,12.0,11.8,35.0,30.3,0.36,1.09,22.0,17.6,41.0,36.5,1.97,1.22,32.0,27.1,48.0,47.5,6.31,2.32,36.0,39.5,56.0,62.3,1.81,3.56,46.0,50.6,71.0,73.3,1.07,4.3,57.0,60.1,83.0,82.1,1.9,4.63,63.0,64.4,85.0,86.3,6.13,4.12,61.0,61.8,86.0,84.3,1.3,3.92,53.0,52.9,75.0,76.7,10.18,3.85,44.0,42.0,68.0,65.4,2.53,2.71,32.0,29.4,49.0,48.8,6.09,2.38,14.0,18.0,31.0,35.1,2.23,1.35,39.3,39.7,60.8,60.8,41.88,35.45,
IA6566,PERRY,41.83,-94.12,10.0,8.4,33.0,27.7,0.37,0.8,19.0,14.3,39.0,33.9,2.07,0.88,30.0,24.8,44.0,44.8,3.62,1.94,34.0,37.3,56.0,60.4,2.66,3.11,46.0,49.0,70.0,72.2,1.58,4.22,58.0,58.8,81.0,81.0,3.33,4.71,62.0,63.0,84.0,85.1,5.71,3.85,60.0,60.2,83.0,82.9,2.92,4.16,51.0,50.6,73.0,75.6,8.56,3.12,42.0,39.1,69.0,64.3,3.16,2.18,29.0,26.5,46.0,46.8,1.87,1.59,11.0,14.9,28.0,32.8,1.86,0.97,37.6,37.3,58.8,59.0,37.71,31.55,
IA6719,POCAHONTAS,42.7,-94.67,8.0,5.8,30.0,25.0,0.08,0.7,16.0,12.0,35.0,31.3,2.1,0.78,27.0,22.8,42.0,42.0,4.21,1.95,32.0,35.7,54.0,59.2,1.86,2.94,45.0,47.7,70.0,72.2,3.91,3.74,58.0,57.7,82.0,81.4,2.03,4.49,61.0,61.6,85.0,84.8,4.56,3.93,61.0,59.1,83.0,82.4,3.71,4.12,50.0,49.3,72.0,74.7,3.62,2.98,41.0,37.9,67.0,62.9,2.18,2.01,26.0,24.7,44.0,44.4,1.01,1.51,10.0,12.2,27.0,30.0,1.62,0.92,36.4,35.6,57.6,57.6,30.89,30.07,
IA6800,PRIMGHAR,43.08,-95.63,4.0,6.2,28.0,24.9,0.27,0.62,14.0,12.8,34.0,31.9,1.24,0.72,25.0,22.9,43.0,42.7,1.9,1.7,31.0,36.1,54.0,59.9,1.77,2.73,45.0,48.4,69.0,72.6,4.07,3.64,56.0,58.0,83.0,81.6,2.87,4.61,59.0,62.4,85.0,85.2,4.32,3.95,62.0,60.4,84.0,83.0,2.31,4.02,50.0,50.7,72.0,75.1,3.82,2.8,40.0,39.3,67.0,63.5,1.64,1.88,25.0,25.0,44.0,43.9,0.5,1.25,8.0,12.2,25.0,29.6,1.2,0.76,34.9,36.3,57.6,57.9,25.91,28.68,
IA6940,RED-OAK,41.0,-95.23,11.0,11.9,35.0,31.6,0.25,0.84,21.0,17.5,41.0,38.3,1.79,1.15,31.0,27.3,48.0,49.4,5.43,2.19,36.0,39.4,59.0,64.5,2.36,3.48,48.0,50.7,71.0,75.4,3.88,4.54,58.0,59.9,83.0,84.3,5.11,5.14,64.0,64.6,87.0,88.4,2.84,4.23,61.0,62.2,86.0,86.3,2.87,4.22,51.0,52.8,74.0,78.3,9.19,3.99,42.0,41.2,68.0,66.6,1.88,2.36,28.0,28.4,46.0,49.2,2.24,1.8,11.0,17.2,29.0,36.0,1.92,1.06,38.7,39.5,60.7,62.4,39.76,35.0,
IA7147,ROCK-RAPIDS,43.43,-96.17,2.0,3.4,26.0,24.6,0.17,0.52,13.0,10.0,33.0,30.9,1.22,0.72,28.0,21.2,43.0,41.7,1.29,1.65,32.0,34.4,53.0,58.8,1.76,2.66,45.0,46.7,68.0,71.8,4.9,3.29,57.0,57.1,80.0,80.9,3.17,4.39,60.0,61.6,84.0,85.5,1.37,3.36,61.0,58.9,84.0,83.3,5.34,3.49,50.0,48.3,72.0,74.1,2.32,2.63,38.0,36.1,65.0,62.4,2.26,1.76,24.0,22.6,43.0,43.5,1.52,1.36,7.0,10.0,26.0,29.5,1.12,0.71,34.7,34.3,56.8,57.3,26.44,26.53,
IA7161,ROCKWELL-CITY,42.4,-94.62,9.0,7.9,31.0,26.7,0.26,0.75,17.0,14.1,37.0,33.2,1.41,0.82,27.0,24.3,43.0,44.1,4.41,1.99,33.0,37.1,55.0,60.6,1.49,3.0,46.0,49.0,69.0,72.7,3.27,4.21,57.0,58.7,81.0,81.9,3.47,4.73,61.0,62.8,84.0,85.3,5.33,3.96,61.0,60.4,83.0,83.0,5.02,3.87,50.0,51.1,72.0,75.5,5.44,3.19,42.0,39.9,68.0,63.9,1.91,2.17,27.0,26.3,45.0,45.5,1.4,1.42,10.0,14.1,27.0,31.6,1.74,0.93,36.8,37.2,58.0,58.7,35.15,31.04,
IA7312,SAC-CITY,42.43,-95.0,9.0,7.5,30.0,26.2,0.15,0.73,18.0,13.5,37.0,33.0,1.63,0.9,28.0,23.8,43.0,43.7,4.1,2.12,34.0,36.5,56.0,60.3,1.29,3.0,46.0,48.1,70.0,72.4,3.08,4.16,58.0,57.9,81.0,81.5,3.59,4.71,61.0,62.6,85.0,85.4,4.35,3.64,61.0,60.3,84.0,83.2,2.03,3.87,50.0,50.7,72.0,75.0,3.93,3.16,42.0,39.4,67.0,63.6,2.02,2.18,26.0,25.9,44.0,45.1,0.98,1.45,10.0,13.7,26.0,31.1,1.33,1.02,37.0,36.7,58.0,58.4,28.48,30.94,
IA7613,SHENANDOAH-1-NE,40.78,-95.35,13.0,13.1,40.0,32.8,0.27,0.75,22.0,18.9,44.0,39.7,2.18,1.0,32.0,28.4,50.0,50.4,3.7,2.06,37.0,40.3,61.0,65.0,2.7,2.96,50.0,51.7,72.0,75.4,3.9,4.32,59.0,61.1,84.0,84.2,6.39,4.85,65.0,65.7,87.0,88.4,5.26,4.34,62.0,63.3,86.0,86.4,4.49,3.81,53.0,54.0,76.0,78.9,7.99,3.39,44.0,42.5,70.0,67.8,2.08,2.4,31.0,29.7,49.0,50.5,2.77,1.71,11.0,18.7,30.0,37.2,2.24,0.99,39.9,40.7,62.5,63.1,43.97,32.59,
IA7664,SIBLEY-5-NNE,43.45,-95.72,2.0,3.4,26.0,23.2,0.53,0.61,13.0,9.8,34.0,29.8,1.04,0.8,26.0,20.7,43.0,40.5,2.29,1.8,30.0,33.6,53.0,57.8,2.09,2.8,43.0,45.7,67.0,70.9,3.21,3.56,55.0,55.7,80.0,79.7,3.79,4.51,58.0,60.1,83.0,83.4,2.33,3.18,59.0,57.7,84.0,81.2,2.68,3.95,48.0,48.0,72.0,73.3,4.13,2.91,38.0,36.6,66.0,61.9,1.75,1.83,24.0,22.7,43.0,42.7,0.81,1.32,7.0,10.0,25.0,28.4,1.3,0.77,33.8,33.7,56.6,56.1,25.95,28.04,
IA7669,SIDNEY,40.75,-95.65,12.0,13.5,40.0,33.1,0.06,0.72,21.0,19.4,44.0,40.0,0.4,0.96,31.0,28.6,50.0,50.6,3.38,2.09,36.0,40.9,61.0,65.0,2.21,3.05,48.0,52.3,72.0,75.1,3.53,4.36,59.0,61.4,82.0,84.0,4.25,4.48,64.0,66.0,87.0,88.1,5.04,4.86,62.0,63.7,85.0,86.2,3.39,4.04,52.0,54.7,75.0,78.8,0.0,3.44,45.0,43.5,70.0,68.0,3.26,2.57,30.0,30.3,48.0,50.5,2.45,1.69,12.0,19.2,30.0,37.5,1.36,0.95,39.6,41.2,62.0,63.1,29.33,33.22,
IA7678,SIGOURNEY,41.33,-92.2,12.0,11.8,34.0,29.9,0.36,0.99,21.0,17.4,40.0,36.3,0.16,0.97,31.0,27.0,47.0,47.0,4.55,2.17,35.0,39.5,56.0,61.9,1.42,3.45,47.0,51.0,69.0,72.8,1.2,4.24,60.0,60.6,84.0,81.9,0.76,4.23,63.0,64.9,85.0,86.3,8.56,4.17,63.0,62.5,85.0,84.3,2.67,4.09,55.0,53.7,74.0,76.4,7.16,3.69,45.0,42.5,67.0,65.2,2.64,2.71,31.0,29.8,48.0,48.7,7.8,2.26,14.0,17.9,32.0,35.1,1.55,1.13,39.7,39.9,60.1,60.5,38.83,34.09,
IA7708,SIOUX-CITY-WSO-AP,42.4,-96.38,7.0,8.2,29.0,27.8,0.3,0.58,15.0,14.9,35.0,34.2,1.51,0.76,30.0,24.9,45.0,45.0,1.87,1.71,35.0,37.6,57.0,61.4,1.76,2.41,48.0,49.9,70.0,72.9,5.11,3.63,59.0,59.5,83.0,82.0,3.39,3.64,63.0,64.3,85.0,86.1,4.36,3.31,63.0,62.0,83.0,83.8,7.0,2.95,51.0,51.5,71.0,75.6,2.94,2.49,41.0,39.5,68.0,64.3,1.42,1.74,27.0,25.8,46.0,46.1,0.67,1.13,7.0,13.8,26.0,32.3,1.16,0.7,37.4,37.7,58.4,59.4,31.49,25.05,
IA7726,SIOUX-RAPIDS,42.88,-95.15,5.0,5.5,31.0,25.2,0.27,0.58,13.0,11.8,36.0,31.7,1.6,0.73,27.0,22.4,43.0,42.0,3.33,1.71,32.0,35.5,55.0,59.3,1.32,2.83,44.0,47.5,69.0,72.0,3.61,3.69,56.0,57.3,82.0,81.1,4.16,4.45,60.0,61.5,85.0,84.5,5.25,3.63,60.0,59.2,84.0,82.5,2.05,4.07,50.0,49.4,72.0,74.3,6.14,3.01,38.0,37.9,67.0,62.6,1.55,1.91,25.0,24.3,44.0,44.0,0.46,1.38,9.0,11.7,27.0,29.8,1.32,0.81,35.0,35.4,57.9,57.5,31.06,28.81,
IA7979,STORM-LAKE-2-E,42.63,-95.18,5.0,5.2,26.0,24.6,0.02,0.62,13.0,11.2,33.0,30.8,1.23,0.75,26.0,21.3,40.0,41.3,3.36,1.86,30.0,34.5,53.0,58.0,1.35,3.1,43.0,46.7,66.0,70.3,4.03,4.04,57.0,56.7,78.0,79.4,3.62,4.82,60.0,61.1,83.0,83.4,3.6,4.1,60.0,58.9,81.0,81.2,3.52,4.31,48.0,49.2,68.0,73.5,3.48,3.26,38.0,37.8,64.0,62.0,1.72,2.06,22.0,24.3,43.0,44.0,0.92,1.34,7.0,11.6,25.0,29.8,1.16,0.77,34.2,34.9,55.2,56.6,28.01,31.02,
IA8266,TIPTON,41.78,-91.12,11.0,9.3,32.0,27.8,0.4,1.11,22.0,15.1,41.0,33.9,1.19,1.26,29.0,25.5,47.0,45.4,4.4,2.31,33.0,37.5,55.0,60.8,1.62,3.62,45.0,49.1,71.0,72.8,1.02,4.6,57.0,58.6,83.0,81.5,7.6,4.39,61.0,62.4,85.0,84.9,5.24,4.14,61.0,59.9,85.0,82.9,3.34,4.25,53.0,51.0,76.0,75.6,9.31,3.66,43.0,39.9,67.0,64.4,2.42,2.82,30.0,28.1,48.0,47.4,6.14,2.41,13.0,15.9,31.0,33.1,1.5,1.74,38.2,37.7,60.2,59.3,44.18,36.32,
IA8296,TOLEDO,41.98,-92.58,8.0,8.0,32.0,26.9,0.13,1.01,17.0,13.8,39.0,33.1,2.15,1.04,26.0,24.2,44.0,44.1,4.71,2.3,30.0,36.7,54.0,59.6,2.12,3.45,42.0,48.2,69.0,71.4,1.33,4.53,54.0,57.9,81.0,80.3,3.86,4.76,58.0,62.1,84.0,84.5,5.14,4.36,59.0,59.8,84.0,82.4,1.67,4.35,49.0,50.1,72.0,74.9,8.25,3.42,39.0,39.0,66.0,63.6,2.97,2.43,26.0,26.7,46.0,46.7,3.88,1.99,9.0,14.6,29.0,32.2,1.37,1.14,34.8,36.8,58.4,58.4,37.58,34.79,
IA8339,TRIPOLI-4-N,42.82,-92.25,7.0,6.0,27.0,24.4,0.46,0.89,19.0,12.5,37.0,30.7,2.34,0.91,27.0,23.5,41.0,42.0,4.9,2.08,32.0,36.2,52.0,58.4,3.17,3.46,44.0,47.9,69.0,71.1,2.54,4.3,56.0,57.4,82.0,80.1,1.54,4.38,60.0,61.4,82.0,83.5,5.71,4.26,60.0,59.1,84.0,81.5,2.2,4.45,51.0,50.0,71.0,73.6,6.99,3.11,41.0,39.1,65.0,62.0,4.01,2.48,28.0,26.0,45.0,44.0,2.79,1.83,11.0,13.1,27.0,29.7,1.61,1.11,36.4,36.1,57.1,56.8,38.26,33.26,
IA8568,VINTON,42.17,-92.0,10.0,9.3,30.0,27.3,0.19,0.95,19.0,15.3,39.0,33.7,1.65,0.91,29.0,25.6,43.0,45.0,4.01,2.1,34.0,38.0,54.0,61.2,1.76,3.41,45.0,49.3,70.0,72.9,1.62,4.25,58.0,58.4,82.0,81.6,4.21,4.16,62.0,62.3,84.0,85.3,5.15,4.01,61.0,60.3,84.0,83.1,3.36,4.01,53.0,51.3,74.0,75.5,7.91,3.59,43.0,40.4,65.0,64.1,1.87,2.37,31.0,27.9,46.0,46.6,4.59,1.96,13.0,15.8,29.0,32.4,1.83,1.25,38.3,37.9,58.4,59.1,38.15,32.96,
IA8688,WASHINGTON,41.28,-91.68,13.0,13.0,35.0,30.8,0.34,1.24,23.0,18.9,42.0,37.0,0.9,1.16,31.0,28.3,48.0,48.3,5.05,2.32,35.0,40.7,57.0,63.6,1.45,3.26,47.0,51.7,71.0,74.7,1.23,4.23,58.0,61.0,86.0,83.5,0.34,4.26,63.0,65.0,85.0,87.3,7.65,4.18,63.0,62.7,85.0,85.3,2.46,3.63,54.0,54.1,76.0,77.9,7.88,3.61,45.0,43.2,67.0,66.5,3.34,2.67,32.0,30.8,49.0,49.5,5.12,2.12,15.0,19.1,32.0,35.6,1.44,1.58,40.0,40.8,61.1,61.7,37.2,34.25,
IA8755,WAUKON,43.27,-91.48,7.0,6.5,24.0,23.3,0.0,0.67,19.0,12.2,36.0,29.7,0.76,0.62,26.0,22.6,40.0,40.7,3.56,1.63,30.0,35.9,51.0,56.9,2.28,3.39,44.0,47.7,67.0,69.1,2.01,3.96,57.0,57.0,79.0,77.4,2.01,4.21,59.0,61.2,80.0,81.3,4.65,4.19,60.0,59.3,81.0,79.4,2.44,4.09,49.0,50.3,69.0,71.3,5.5,3.25,39.0,39.5,62.0,60.3,2.89,2.13,25.0,25.8,42.0,42.7,2.52,1.78,8.0,13.1,25.0,28.5,0.83,0.83,35.3,36.0,54.8,55.1,29.45,30.75,
IA8806,WEBSTER-CITY,42.47,-93.8,8.0,7.5,29.0,26.2,0.17,0.73,16.0,13.7,35.0,32.5,1.94,0.89,29.0,24.1,42.0,43.6,3.1,1.87,33.0,36.6,53.0,60.3,1.86,2.98,45.0,48.4,70.0,72.6,2.4,4.06,57.0,58.0,80.0,81.1,3.27,4.92,61.0,62.2,82.0,84.4,7.49,4.36,60.0,59.8,82.0,82.2,4.26,4.32,51.0,50.4,72.0,74.9,3.72,2.9,40.0,39.2,67.0,63.5,3.43,2.25,27.0,26.1,44.0,45.3,1.42,1.53,12.0,13.7,27.0,31.1,1.62,1.04,36.5,36.7,57.0,58.2,34.68,31.85,
IA9067,WILLIAMSBURG,41.67,-92.02,9.0,10.1,34.0,28.9,0.16,1.06,19.0,16.0,40.0,35.2,1.5,1.0,28.0,26.0,47.0,46.5,5.49,2.1,32.0,38.0,56.0,61.9,1.35,3.53,45.0,49.7,71.0,73.2,1.31,4.59,57.0,59.3,83.0,81.8,4.66,4.64,62.0,63.3,85.0,85.6,5.0,4.31,60.0,60.9,85.0,83.7,2.13,4.28,53.0,51.8,75.0,76.2,7.96,3.76,43.0,40.6,67.0,65.0,2.92,2.53,31.0,28.4,49.0,48.1,6.56,2.28,13.0,16.6,31.0,34.1,1.35,1.32,37.6,38.4,60.4,60.1,40.39,35.39,
IA9132,WINTERSET,41.33,-94.0,9.0,10.4,35.0,30.2,0.3,0.91,19.0,16.1,40.0,36.4,3.0,1.02,29.0,25.7,46.0,47.1,4.36,1.91,33.0,38.2,56.0,62.5,2.88,3.17,44.0,49.6,69.0,73.1,1.87,4.09,57.0,58.6,80.0,81.6,6.48,4.53,61.0,63.3,85.0,85.9,3.1,3.81,59.0,61.1,84.0,84.0,2.21,3.93,51.0,51.8,73.0,76.2,9.96,3.54,42.0,41.0,68.0,65.2,2.78,2.2,28.0,28.0,47.0,48.3,2.97,1.81,10.0,16.3,29.0,34.9,1.68,0.95,37.1,38.4,59.5,60.5,41.59,31.89,
