State,County,lat,long
nd,mchenry,-100.8750,48.0000
nd,mchenry,-100.8750,48.1250
nd,mchenry,-100.8750,48.2500
nd,mchenry,-100.8750,48.3750
nd,mchenry,-100.8750,48.5000
nd,mchenry,-100.8750,48.6250
nd,bottineau,-100.8750,48.7500
nd,bottineau,-100.8750,48.8750
tx,roberts,-100.7500,36.0000
tx,ochiltree,-100.7500,36.1250
tx,ochiltree,-100.7500,36.2500
tx,ochiltree,-100.7500,36.3750
ok,beaver,-100.7500,36.5000
ok,beaver,-100.7500,36.6250
ok,beaver,-100.7500,36.7500
ok,beaver,-100.7500,36.8750
ks,seward,-100.7500,37.0000
ks,seward,-100.7500,37.1250
ks,seward,-100.7500,37.2500
ks,seward,-100.7500,37.3750
ks,haskell,-100.7500,37.5000
ks,haskell,-100.7500,37.6250
ks,finney,-100.7500,37.7500
ks,finney,-100.7500,37.8750
ks,finney,-100.7500,38.0000
ks,finney,-100.7500,38.1250
ks,finney,-100.7500,38.2500
ks,scott,-100.7500,38.3750
ks,scott,-100.7500,38.5000
ks,scott,-100.7500,38.6250
ks,gove,-100.7500,38.7500
ks,gove,-100.7500,38.8750
ks,gove,-100.7500,39.0000
ks,gove,-100.7500,39.1250
ks,thomas,-100.7500,39.2500
ks,thomas,-100.7500,39.3750
ks,thomas,-100.7500,39.5000
ks,rawlins,-100.7500,39.6250
ks,rawlins,-100.7500,39.7500
ks,rawlins,-100.7500,39.8750
ks,rawlins,-100.7500,40.0000
ne,red willow,-100.7500,40.1250
ne,red willow,-100.7500,40.2500
ne,frontier,-100.7500,40.3750
ne,frontier,-100.7500,40.5000
ne,frontier,-100.7500,40.6250
ne,lincoln,-100.7500,40.7500
ne,lincoln,-100.7500,40.8750
ne,lincoln,-100.7500,41.0000
ne,lincoln,-100.7500,41.1250
ne,lincoln,-100.7500,41.2500
ne,lincoln,-100.7500,41.3750
ne,mcpherson,-100.7500,41.5000
ne,mcpherson,-100.7500,41.6250
ne,thomas,-100.7500,41.7500
ne,thomas,-100.7500,41.8750
ne,thomas,-100.7500,42.0000
ne,cherry,-100.7500,42.1250
ne,cherry,-100.7500,42.2500
ne,cherry,-100.7500,42.3750
ne,cherry,-100.7500,42.5000
ne,cherry,-100.7500,42.6250
ne,cherry,-100.7500,42.7500
ne,cherry,-100.7500,42.8750
sd,todd,-100.7500,43.0000
sd,todd,-100.7500,43.1250
sd,todd,-100.7500,43.2500
sd,todd,-100.7500,43.3750
sd,mellette,-100.7500,43.5000
sd,mellette,-100.7500,43.6250
sd,jones,-100.7500,43.7500
sd,jones,-100.7500,43.8750
sd,jones,-100.7500,44.0000
sd,jones,-100.7500,44.1250
sd,stanley,-100.7500,44.2500
sd,stanley,-100.7500,44.3750
sd,stanley,-100.7500,44.5000
sd,stanley,-100.7500,44.6250
sd,stanley,-100.7500,44.7500
sd,dewey,-100.7500,44.8750
sd,dewey,-100.7500,45.0000
sd,dewey,-100.7500,45.1250
sd,dewey,-100.7500,45.2500
sd,dewey,-100.7500,45.3750
sd,corson,-100.7500,45.5000
sd,corson,-100.7500,45.6250
sd,corson,-100.7500,45.7500
sd,corson,-100.7500,45.8750
nd,sioux,-100.7500,46.0000
nd,sioux,-100.7500,46.1250
nd,sioux,-100.7500,46.2500
nd,sioux,-100.7500,46.3750
nd,morton,-100.7500,46.5000
nd,morton,-100.7500,46.6250
nd,burleigh,-100.7500,46.7500
nd,burleigh,-100.7500,46.8750
nd,burleigh,-100.7500,47.0000
nd,burleigh,-100.7500,47.1250
nd,mclean,-100.7500,47.2500
nd,mclean,-100.7500,47.3750
nd,mclean,-100.7500,47.5000
nd,mclean,-100.7500,47.6250
nd,mclean,-100.7500,47.7500
nd,mchenry,-100.7500,47.8750
nd,mchenry,-100.7500,48.0000
nd,mchenry,-100.7500,48.1250
nd,mchenry,-100.7500,48.2500
nd,mchenry,-100.7500,48.3750
nd,mchenry,-100.7500,48.5000
nd,mchenry,-100.7500,48.6250
nd,bottineau,-100.7500,48.7500
nd,bottineau,-100.7500,48.8750
tx,roberts,-100.6250,36.0000
tx,ochiltree,-100.6250,36.1250
tx,ochiltree,-100.6250,36.2500
tx,ochiltree,-100.6250,36.3750
ok,beaver,-100.6250,36.5000
ok,beaver,-100.6250,36.6250
ok,beaver,-100.6250,36.7500
ok,beaver,-100.6250,36.8750
ok,beaver,-100.6250,37.0000
ks,meade,-100.6250,37.1250
ks,meade,-100.6250,37.2500
ks,meade,-100.6250,37.3750
ks,gray,-100.6250,37.5000
ks,gray,-100.6250,37.6250
ks,gray,-100.6250,37.7500
ks,gray,-100.6250,37.8750
ks,gray,-100.6250,38.0000
ks,finney,-100.6250,38.1250
ks,finney,-100.6250,38.2500
ks,lane,-100.6250,38.3750
ks,lane,-100.6250,38.5000
ks,lane,-100.6250,38.6250
ks,gove,-100.6250,38.7500
ks,gove,-100.6250,38.8750
ks,gove,-100.6250,39.0000
ks,gove,-100.6250,39.1250
ks,sheridan,-100.6250,39.2500
ks,sheridan,-100.6250,39.3750
ks,sheridan,-100.6250,39.5000
ks,decatur,-100.6250,39.6250
ks,decatur,-100.6250,39.7500
ks,decatur,-100.6250,39.8750
ks,decatur,-100.6250,40.0000
ne,red willow,-100.6250,40.1250
ne,red willow,-100.6250,40.2500
ne,frontier,-100.6250,40.3750
ne,frontier,-100.6250,40.5000
ne,frontier,-100.6250,40.6250
ne,lincoln,-100.6250,40.7500
ne,lincoln,-100.6250,40.8750
ne,lincoln,-100.6250,41.0000
ne,lincoln,-100.6250,41.1250
ne,lincoln,-100.6250,41.2500
ne,lincoln,-100.6250,41.3750
ne,logan,-100.6250,41.5000
ne,logan,-100.6250,41.6250
ne,thomas,-100.6250,41.7500
ne,thomas,-100.6250,41.8750
ne,thomas,-100.6250,42.0000
ne,cherry,-100.6250,42.1250
ne,cherry,-100.6250,42.2500
ne,cherry,-100.6250,42.3750
ne,cherry,-100.6250,42.5000
ne,cherry,-100.6250,42.6250
ne,cherry,-100.6250,42.7500
ne,cherry,-100.6250,42.8750
sd,todd,-100.6250,43.0000
sd,todd,-100.6250,43.1250
sd,todd,-100.6250,43.2500
sd,todd,-100.6250,43.3750
sd,mellette,-100.6250,43.5000
sd,mellette,-100.6250,43.6250
sd,jones,-100.6250,43.7500
sd,jones,-100.6250,43.8750
sd,jones,-100.6250,44.0000
sd,jones,-100.6250,44.1250
sd,stanley,-100.6250,44.2500
sd,stanley,-100.6250,44.3750
sd,stanley,-100.6250,44.5000
sd,sully,-100.6250,44.6250
sd,sully,-100.6250,44.7500
sd,dewey,-100.6250,44.8750
sd,dewey,-100.6250,45.0000
sd,dewey,-100.6250,45.1250
sd,dewey,-100.6250,45.2500
sd,dewey,-100.6250,45.3750
sd,corson,-100.6250,45.5000
sd,corson,-100.6250,45.6250
sd,corson,-100.6250,45.7500
sd,corson,-100.6250,45.8750
nd,sioux,-100.6250,46.0000
nd,sioux,-100.6250,46.1250
nd,sioux,-100.6250,46.2500
nd,sioux,-100.6250,46.3750
nd,morton,-100.6250,46.5000
nd,emmons,-100.6250,46.6250
nd,burleigh,-100.6250,46.7500
nd,burleigh,-100.6250,46.8750
nd,burleigh,-100.6250,47.0000
nd,burleigh,-100.6250,47.1250
nd,burleigh,-100.6250,47.2500
nd,sheridan,-100.6250,47.3750
nd,sheridan,-100.6250,47.5000
nd,sheridan,-100.6250,47.6250
nd,mclean,-100.6250,47.7500
nd,mchenry,-100.6250,47.8750
nd,mchenry,-100.6250,48.0000
nd,mchenry,-100.6250,48.1250
nd,mchenry,-100.6250,48.2500
nd,mchenry,-100.6250,48.3750
nd,mchenry,-100.6250,48.5000
nd,mchenry,-100.6250,48.6250
nd,bottineau,-100.6250,48.7500
nd,bottineau,-100.6250,48.8750
tx,hemphill,-100.5000,36.0000
tx,lipscomb,-100.5000,36.1250
tx,lipscomb,-100.5000,36.2500
tx,lipscomb,-100.5000,36.3750
ok,beaver,-100.5000,36.5000
ok,beaver,-100.5000,36.6250
ok,beaver,-100.5000,36.7500
ok,beaver,-100.5000,36.8750
ok,beaver,-100.5000,37.0000
ks,meade,-100.5000,37.1250
ks,meade,-100.5000,37.2500
ks,meade,-100.5000,37.3750
ks,gray,-100.5000,37.5000
ks,gray,-100.5000,37.6250
ks,gray,-100.5000,37.7500
ks,gray,-100.5000,37.8750
ks,gray,-100.5000,38.0000
ks,finney,-100.5000,38.1250
ks,finney,-100.5000,38.2500
ks,lane,-100.5000,38.3750
ks,lane,-100.5000,38.5000
ks,lane,-100.5000,38.6250
ks,gove,-100.5000,38.7500
ks,gove,-100.5000,38.8750
ks,gove,-100.5000,39.0000
ks,gove,-100.5000,39.1250
ks,sheridan,-100.5000,39.2500
ks,sheridan,-100.5000,39.3750
ks,sheridan,-100.5000,39.5000
ks,decatur,-100.5000,39.6250
ks,decatur,-100.5000,39.7500
ks,decatur,-100.5000,39.8750
ks,decatur,-100.5000,40.0000
ne,red willow,-100.5000,40.1250
ne,red willow,-100.5000,40.2500
ne,frontier,-100.5000,40.3750
ne,frontier,-100.5000,40.5000
ne,frontier,-100.5000,40.6250
ne,lincoln,-100.5000,40.7500
ne,lincoln,-100.5000,40.8750
ne,lincoln,-100.5000,41.0000
ne,lincoln,-100.5000,41.1250
ne,lincoln,-100.5000,41.2500
ne,lincoln,-100.5000,41.3750
ne,logan,-100.5000,41.5000
ne,logan,-100.5000,41.6250
ne,thomas,-100.5000,41.7500
ne,thomas,-100.5000,41.8750
ne,thomas,-100.5000,42.0000
ne,cherry,-100.5000,42.1250
ne,cherry,-100.5000,42.2500
ne,cherry,-100.5000,42.3750
ne,cherry,-100.5000,42.5000
ne,cherry,-100.5000,42.6250
ne,cherry,-100.5000,42.7500
ne,cherry,-100.5000,42.8750
sd,todd,-100.5000,43.0000
sd,todd,-100.5000,43.1250
sd,todd,-100.5000,43.2500
sd,todd,-100.5000,43.3750
sd,mellette,-100.5000,43.5000
sd,mellette,-100.5000,43.6250
sd,jones,-100.5000,43.7500
sd,jones,-100.5000,43.8750
sd,jones,-100.5000,44.0000
sd,jones,-100.5000,44.1250
sd,stanley,-100.5000,44.2500
sd,stanley,-100.5000,44.3750
sd,hughes,-100.5000,44.5000
sd,sully,-100.5000,44.6250
sd,sully,-100.5000,44.7500
sd,dewey,-100.5000,44.8750
sd,dewey,-100.5000,45.0000
sd,dewey,-100.5000,45.1250
sd,dewey,-100.5000,45.2500
sd,dewey,-100.5000,45.3750
sd,corson,-100.5000,45.5000
sd,corson,-100.5000,45.6250
sd,corson,-100.5000,45.7500
sd,corson,-100.5000,45.8750
nd,emmons,-100.5000,46.0000
nd,emmons,-100.5000,46.1250
nd,emmons,-100.5000,46.2500
nd,emmons,-100.5000,46.3750
nd,emmons,-100.5000,46.5000
nd,emmons,-100.5000,46.6250
nd,burleigh,-100.5000,46.7500
nd,burleigh,-100.5000,46.8750
nd,burleigh,-100.5000,47.0000
nd,burleigh,-100.5000,47.1250
nd,burleigh,-100.5000,47.2500
nd,sheridan,-100.5000,47.3750
nd,sheridan,-100.5000,47.5000
nd,sheridan,-100.5000,47.6250
nd,sheridan,-100.5000,47.7500
nd,mchenry,-100.5000,47.8750
nd,mchenry,-100.5000,48.0000
nd,mchenry,-100.5000,48.1250
nd,mchenry,-100.5000,48.2500
nd,mchenry,-100.5000,48.3750
nd,mchenry,-100.5000,48.5000
nd,mchenry,-100.5000,48.6250
nd,bottineau,-100.5000,48.7500
nd,bottineau,-100.5000,48.8750
tx,hemphill,-100.3750,36.0000
tx,lipscomb,-100.3750,36.1250
tx,lipscomb,-100.3750,36.2500
tx,lipscomb,-100.3750,36.3750
ok,beaver,-100.3750,36.5000
ok,beaver,-100.3750,36.6250
ok,beaver,-100.3750,36.7500
ok,beaver,-100.3750,36.8750
ok,beaver,-100.3750,37.0000
ks,meade,-100.3750,37.1250
ks,meade,-100.3750,37.2500
ks,meade,-100.3750,37.3750
ks,gray,-100.3750,37.5000
ks,gray,-100.3750,37.6250
ks,gray,-100.3750,37.7500
ks,gray,-100.3750,37.8750
ks,gray,-100.3750,38.0000
ks,finney,-100.3750,38.1250
ks,finney,-100.3750,38.2500
ks,lane,-100.3750,38.3750
ks,lane,-100.3750,38.5000
ks,lane,-100.3750,38.6250
ks,gove,-100.3750,38.7500
ks,gove,-100.3750,38.8750
ks,gove,-100.3750,39.0000
ks,gove,-100.3750,39.1250
ks,sheridan,-100.3750,39.2500
ks,sheridan,-100.3750,39.3750
ks,sheridan,-100.3750,39.5000
ks,decatur,-100.3750,39.6250
ks,decatur,-100.3750,39.7500
ks,decatur,-100.3750,39.8750
ks,decatur,-100.3750,40.0000
ne,red willow,-100.3750,40.1250
ne,red willow,-100.3750,40.2500
ne,frontier,-100.3750,40.3750
ne,frontier,-100.3750,40.5000
ne,frontier,-100.3750,40.6250
ne,lincoln,-100.3750,40.7500
ne,lincoln,-100.3750,40.8750
ne,lincoln,-100.3750,41.0000
ne,lincoln,-100.3750,41.1250
ne,lincoln,-100.3750,41.2500
ne,lincoln,-100.3750,41.3750
ne,logan,-100.3750,41.5000
ne,logan,-100.3750,41.6250
ne,thomas,-100.3750,41.7500
ne,thomas,-100.3750,41.8750
ne,thomas,-100.3750,42.0000
ne,cherry,-100.3750,42.1250
ne,cherry,-100.3750,42.2500
ne,cherry,-100.3750,42.3750
ne,cherry,-100.3750,42.5000
ne,cherry,-100.3750,42.6250
ne,cherry,-100.3750,42.7500
ne,cherry,-100.3750,42.8750
sd,todd,-100.3750,43.0000
sd,todd,-100.3750,43.1250
sd,todd,-100.3750,43.2500
sd,todd,-100.3750,43.3750
sd,mellette,-100.3750,43.5000
sd,mellette,-100.3750,43.6250
sd,jones,-100.3750,43.7500
sd,jones,-100.3750,43.8750
sd,jones,-100.3750,44.0000
sd,jones,-100.3750,44.1250
sd,stanley,-100.3750,44.2500
sd,stanley,-100.3750,44.3750
sd,hughes,-100.3750,44.5000
sd,sully,-100.3750,44.6250
sd,sully,-100.3750,44.7500
sd,sully,-100.3750,44.8750
sd,potter,-100.3750,45.0000
sd,dewey,-100.3750,45.1250
sd,dewey,-100.3750,45.2500
sd,dewey,-100.3750,45.3750
sd,corson,-100.3750,45.5000
sd,campbell,-100.3750,45.6250
sd,corson,-100.3750,45.7500
sd,campbell,-100.3750,45.8750
nd,emmons,-100.3750,46.0000
nd,emmons,-100.3750,46.1250
nd,emmons,-100.3750,46.2500
nd,emmons,-100.3750,46.3750
nd,emmons,-100.3750,46.5000
nd,emmons,-100.3750,46.6250
nd,burleigh,-100.3750,46.7500
nd,burleigh,-100.3750,46.8750
nd,burleigh,-100.3750,47.0000
nd,burleigh,-100.3750,47.1250
nd,burleigh,-100.3750,47.2500
nd,sheridan,-100.3750,47.3750
nd,sheridan,-100.3750,47.5000
nd,sheridan,-100.3750,47.6250
nd,sheridan,-100.3750,47.7500
nd,mchenry,-100.3750,47.8750
nd,mchenry,-100.3750,48.0000
nd,mchenry,-100.3750,48.1250
nd,mchenry,-100.3750,48.2500
nd,mchenry,-100.3750,48.3750
nd,mchenry,-100.3750,48.5000
nd,bottineau,-100.3750,48.6250
nd,bottineau,-100.3750,48.7500
nd,bottineau,-100.3750,48.8750
tx,hemphill,-100.2500,36.0000
tx,lipscomb,-100.2500,36.1250
tx,lipscomb,-100.2500,36.2500
tx,lipscomb,-100.2500,36.3750
ok,beaver,-100.2500,36.5000
ok,beaver,-100.2500,36.6250
ok,beaver,-100.2500,36.7500
ok,beaver,-100.2500,36.8750
ok,beaver,-100.2500,37.0000
ks,meade,-100.2500,37.1250
ks,meade,-100.2500,37.2500
ks,meade,-100.2500,37.3750
ks,gray,-100.2500,37.5000
ks,gray,-100.2500,37.6250
ks,gray,-100.2500,37.7500
ks,gray,-100.2500,37.8750
ks,gray,-100.2500,38.0000
ks,finney,-100.2500,38.1250
ks,finney,-100.2500,38.2500
ks,lane,-100.2500,38.3750
ks,lane,-100.2500,38.5000
ks,lane,-100.2500,38.6250
ks,gove,-100.2500,38.7500
ks,gove,-100.2500,38.8750
ks,gove,-100.2500,39.0000
ks,gove,-100.2500,39.1250
ks,sheridan,-100.2500,39.2500
ks,sheridan,-100.2500,39.3750
ks,sheridan,-100.2500,39.5000
ks,decatur,-100.2500,39.6250
ks,decatur,-100.2500,39.7500
ks,decatur,-100.2500,39.8750
ks,decatur,-100.2500,40.0000
ne,red willow,-100.2500,40.1250
ne,red willow,-100.2500,40.2500
ne,frontier,-100.2500,40.3750
ne,frontier,-100.2500,40.5000
ne,frontier,-100.2500,40.6250
ne,lincoln,-100.2500,40.7500
ne,lincoln,-100.2500,40.8750
ne,lincoln,-100.2500,41.0000
ne,lincoln,-100.2500,41.1250
ne,lincoln,-100.2500,41.2500
ne,lincoln,-100.2500,41.3750
ne,custer,-100.2500,41.5000
ne,custer,-100.2500,41.6250
ne,blaine,-100.2500,41.7500
ne,blaine,-100.2500,41.8750
ne,blaine,-100.2500,42.0000
ne,cherry,-100.2500,42.1250
ne,cherry,-100.2500,42.2500
ne,cherry,-100.2500,42.3750
ne,cherry,-100.2500,42.5000
ne,cherry,-100.2500,42.6250
ne,cherry,-100.2500,42.7500
ne,cherry,-100.2500,42.8750
sd,todd,-100.2500,43.0000
sd,todd,-100.2500,43.1250
sd,todd,-100.2500,43.2500
sd,todd,-100.2500,43.3750
sd,mellette,-100.2500,43.5000
sd,mellette,-100.2500,43.6250
sd,lyman,-100.2500,43.7500
sd,lyman,-100.2500,43.8750
sd,lyman,-100.2500,44.0000
sd,lyman,-100.2500,44.1250
sd,stanley,-100.2500,44.2500
sd,hughes,-100.2500,44.3750
sd,hughes,-100.2500,44.5000
sd,sully,-100.2500,44.6250
sd,sully,-100.2500,44.7500
sd,sully,-100.2500,44.8750
sd,potter,-100.2500,45.0000
sd,potter,-100.2500,45.1250
sd,walworth,-100.2500,45.2500
sd,walworth,-100.2500,45.3750
sd,walworth,-100.2500,45.5000
sd,campbell,-100.2500,45.6250
sd,campbell,-100.2500,45.7500
sd,campbell,-100.2500,45.8750
nd,emmons,-100.2500,46.0000
nd,emmons,-100.2500,46.1250
nd,emmons,-100.2500,46.2500
nd,emmons,-100.2500,46.3750
nd,emmons,-100.2500,46.5000
nd,emmons,-100.2500,46.6250
nd,burleigh,-100.2500,46.7500
nd,burleigh,-100.2500,46.8750
nd,burleigh,-100.2500,47.0000
nd,burleigh,-100.2500,47.1250
nd,burleigh,-100.2500,47.2500
nd,sheridan,-100.2500,47.3750
nd,sheridan,-100.2500,47.5000
nd,sheridan,-100.2500,47.6250
nd,sheridan,-100.2500,47.7500
nd,mchenry,-100.2500,47.8750
nd,mchenry,-100.2500,48.0000
nd,mchenry,-100.2500,48.1250
nd,mchenry,-100.2500,48.2500
nd,pierce,-100.2500,48.3750
nd,pierce,-100.2500,48.5000
nd,bottineau,-100.2500,48.6250
nd,bottineau,-100.2500,48.7500
nd,bottineau,-100.2500,48.8750
tx,hemphill,-100.1250,36.0000
tx,lipscomb,-100.1250,36.1250
tx,lipscomb,-100.1250,36.2500
tx,lipscomb,-100.1250,36.3750
ok,beaver,-100.1250,36.5000
ok,beaver,-100.1250,36.6250
ok,beaver,-100.1250,36.7500
ok,beaver,-100.1250,36.8750
ok,beaver,-100.1250,37.0000
ks,meade,-100.1250,37.1250
ks,meade,-100.1250,37.2500
ks,meade,-100.1250,37.3750
ks,ford,-100.1250,37.5000
ks,ford,-100.1250,37.6250
ks,ford,-100.1250,37.7500
ks,ford,-100.1250,37.8750
ks,hodgeman,-100.1250,38.0000
ks,hodgeman,-100.1250,38.1250
ks,hodgeman,-100.1250,38.2500
ks,ness,-100.1250,38.3750
ks,ness,-100.1250,38.5000
ks,ness,-100.1250,38.6250
ks,trego,-100.1250,38.7500
ks,trego,-100.1250,38.8750
ks,trego,-100.1250,39.0000
ks,trego,-100.1250,39.1250
ks,graham,-100.1250,39.2500
ks,graham,-100.1250,39.3750
ks,graham,-100.1250,39.5000
ks,norton,-100.1250,39.6250
ks,norton,-100.1250,39.7500
ks,norton,-100.1250,39.8750
ks,norton,-100.1250,40.0000
ne,furnas,-100.1250,40.1250
ne,furnas,-100.1250,40.2500
ne,frontier,-100.1250,40.3750
ne,frontier,-100.1250,40.5000
ne,frontier,-100.1250,40.6250
ne,dawson,-100.1250,40.7500
ne,dawson,-100.1250,40.8750
ne,dawson,-100.1250,41.0000
ne,custer,-100.1250,41.1250
ne,custer,-100.1250,41.2500
ne,custer,-100.1250,41.3750
ne,custer,-100.1250,41.5000
ne,custer,-100.1250,41.6250
ne,blaine,-100.1250,41.7500
ne,blaine,-100.1250,41.8750
ne,blaine,-100.1250,42.0000
ne,brown,-100.1250,42.1250
ne,brown,-100.1250,42.2500
ne,brown,-100.1250,42.3750
ne,brown,-100.1250,42.5000
ne,brown,-100.1250,42.6250
ne,brown,-100.1250,42.7500
ne,keya paha,-100.1250,42.8750
sd,tripp,-100.1250,43.0000
sd,tripp,-100.1250,43.1250
sd,tripp,-100.1250,43.2500
sd,tripp,-100.1250,43.3750
sd,tripp,-100.1250,43.5000
sd,tripp,-100.1250,43.6250
sd,lyman,-100.1250,43.7500
sd,lyman,-100.1250,43.8750
sd,lyman,-100.1250,44.0000
sd,lyman,-100.1250,44.1250
sd,stanley,-100.1250,44.2500
sd,hughes,-100.1250,44.3750
sd,hughes,-100.1250,44.5000
sd,sully,-100.1250,44.6250
sd,sully,-100.1250,44.7500
sd,sully,-100.1250,44.8750
sd,potter,-100.1250,45.0000
sd,potter,-100.1250,45.1250
sd,walworth,-100.1250,45.2500
sd,walworth,-100.1250,45.3750
sd,walworth,-100.1250,45.5000
sd,campbell,-100.1250,45.6250
sd,campbell,-100.1250,45.7500
sd,campbell,-100.1250,45.8750
nd,emmons,-100.1250,46.0000
nd,emmons,-100.1250,46.1250
nd,emmons,-100.1250,46.2500
nd,emmons,-100.1250,46.3750
nd,emmons,-100.1250,46.5000
nd,emmons,-100.1250,46.6250
nd,burleigh,-100.1250,46.7500
nd,burleigh,-100.1250,46.8750
nd,burleigh,-100.1250,47.0000
nd,burleigh,-100.1250,47.1250
nd,burleigh,-100.1250,47.2500
nd,sheridan,-100.1250,47.3750
nd,sheridan,-100.1250,47.5000
nd,sheridan,-100.1250,47.6250
nd,sheridan,-100.1250,47.7500
nd,pierce,-100.1250,47.8750
nd,pierce,-100.1250,48.0000
nd,pierce,-100.1250,48.1250
nd,pierce,-100.1250,48.2500
nd,pierce,-100.1250,48.3750
nd,pierce,-100.1250,48.5000
nd,rolette,-100.1250,48.6250
nd,rolette,-100.1250,48.7500
nd,rolette,-100.1250,48.8750
ok,ellis,-100.0000,36.0000
ok,ellis,-100.0000,36.1250
ok,ellis,-100.0000,36.2500
ok,ellis,-100.0000,36.3750
ok,ellis,-100.0000,36.5000
ok,harper,-100.0000,36.6250
ok,harper,-100.0000,36.7500
ok,harper,-100.0000,36.8750
ok,harper,-100.0000,37.0000
ks,clark,-100.0000,37.1250
ks,clark,-100.0000,37.2500
ks,clark,-100.0000,37.3750
ks,ford,-100.0000,37.5000
ks,ford,-100.0000,37.6250
ks,ford,-100.0000,37.7500
ks,ford,-100.0000,37.8750
ks,hodgeman,-100.0000,38.0000
ks,hodgeman,-100.0000,38.1250
ks,hodgeman,-100.0000,38.2500
ks,ness,-100.0000,38.3750
ks,ness,-100.0000,38.5000
ks,ness,-100.0000,38.6250
ks,trego,-100.0000,38.7500
ks,trego,-100.0000,38.8750
ks,trego,-100.0000,39.0000
ks,trego,-100.0000,39.1250
ks,graham,-100.0000,39.2500
ks,graham,-100.0000,39.3750
ks,graham,-100.0000,39.5000
ks,norton,-100.0000,39.6250
ks,norton,-100.0000,39.7500
ks,norton,-100.0000,39.8750
ks,norton,-100.0000,40.0000
ne,furnas,-100.0000,40.1250
ne,furnas,-100.0000,40.2500
ne,gosper,-100.0000,40.3750
ne,frontier,-100.0000,40.5000
ne,frontier,-100.0000,40.6250
ne,dawson,-100.0000,40.7500
ne,dawson,-100.0000,40.8750
ne,dawson,-100.0000,41.0000
ne,custer,-100.0000,41.1250
ne,custer,-100.0000,41.2500
ne,custer,-100.0000,41.3750
ne,custer,-100.0000,41.5000
ne,custer,-100.0000,41.6250
ne,blaine,-100.0000,41.7500
ne,blaine,-100.0000,41.8750
ne,blaine,-100.0000,42.0000
ne,brown,-100.0000,42.1250
ne,brown,-100.0000,42.2500
ne,brown,-100.0000,42.3750
ne,brown,-100.0000,42.5000
ne,brown,-100.0000,42.6250
ne,brown,-100.0000,42.7500
ne,keya paha,-100.0000,42.8750
sd,tripp,-100.0000,43.0000
sd,tripp,-100.0000,43.1250
sd,tripp,-100.0000,43.2500
sd,tripp,-100.0000,43.3750
sd,tripp,-100.0000,43.5000
sd,tripp,-100.0000,43.6250
sd,lyman,-100.0000,43.7500
sd,lyman,-100.0000,43.8750
sd,lyman,-100.0000,44.0000
sd,lyman,-100.0000,44.1250
sd,stanley,-100.0000,44.2500
sd,hughes,-100.0000,44.3750
sd,hughes,-100.0000,44.5000
sd,sully,-100.0000,44.6250
sd,sully,-100.0000,44.7500
sd,sully,-100.0000,44.8750
sd,potter,-100.0000,45.0000
sd,potter,-100.0000,45.1250
sd,walworth,-100.0000,45.2500
sd,walworth,-100.0000,45.3750
sd,walworth,-100.0000,45.5000
sd,campbell,-100.0000,45.6250
sd,campbell,-100.0000,45.7500
sd,campbell,-100.0000,45.8750
nd,emmons,-100.0000,46.0000
nd,emmons,-100.0000,46.1250
nd,emmons,-100.0000,46.2500
nd,emmons,-100.0000,46.3750
nd,emmons,-100.0000,46.5000
nd,emmons,-100.0000,46.6250
nd,kidder,-100.0000,46.7500
nd,kidder,-100.0000,46.8750
nd,kidder,-100.0000,47.0000
nd,kidder,-100.0000,47.1250
nd,kidder,-100.0000,47.2500
nd,wells,-100.0000,47.3750
nd,wells,-100.0000,47.5000
nd,wells,-100.0000,47.6250
nd,wells,-100.0000,47.7500
nd,pierce,-100.0000,47.8750
nd,pierce,-100.0000,48.0000
nd,pierce,-100.0000,48.1250
nd,pierce,-100.0000,48.2500
nd,pierce,-100.0000,48.3750
nd,pierce,-100.0000,48.5000
nd,rolette,-100.0000,48.6250
nd,rolette,-100.0000,48.7500
nd,rolette,-100.0000,48.8750
ok,ellis,-99.8750,36.0000
ok,ellis,-99.8750,36.1250
ok,ellis,-99.8750,36.2500
ok,ellis,-99.8750,36.3750
ok,ellis,-99.8750,36.5000
ok,harper,-99.8750,36.6250
ok,harper,-99.8750,36.7500
ok,harper,-99.8750,36.8750
ok,harper,-99.8750,37.0000
ks,clark,-99.8750,37.1250
ks,clark,-99.8750,37.2500
ks,clark,-99.8750,37.3750
ks,ford,-99.8750,37.5000
ks,ford,-99.8750,37.6250
ks,ford,-99.8750,37.7500
ks,ford,-99.8750,37.8750
ks,hodgeman,-99.8750,38.0000
ks,hodgeman,-99.8750,38.1250
ks,hodgeman,-99.8750,38.2500
ks,ness,-99.8750,38.3750
ks,ness,-99.8750,38.5000
ks,ness,-99.8750,38.6250
ks,trego,-99.8750,38.7500
ks,trego,-99.8750,38.8750
ks,trego,-99.8750,39.0000
ks,trego,-99.8750,39.1250
ks,graham,-99.8750,39.2500
ks,graham,-99.8750,39.3750
ks,graham,-99.8750,39.5000
ks,norton,-99.8750,39.6250
ks,norton,-99.8750,39.7500
ks,norton,-99.8750,39.8750
ks,norton,-99.8750,40.0000
ne,furnas,-99.8750,40.1250
ne,furnas,-99.8750,40.2500
ne,gosper,-99.8750,40.3750
ne,gosper,-99.8750,40.5000
ne,gosper,-99.8750,40.6250
ne,dawson,-99.8750,40.7500
ne,dawson,-99.8750,40.8750
ne,dawson,-99.8750,41.0000
ne,custer,-99.8750,41.1250
ne,custer,-99.8750,41.2500
ne,custer,-99.8750,41.3750
